timestamp,timestamp_sample,baro_device_id,baro_alt_meter,baro_temp_celcius,baro_pressure_pa,rho
22604000,22580000,6620172,488.1028,0.0,95598.016,1.1358626
22656000,22632000,6620172,488.08405,0.0,95598.24,1.1358652
22708000,22684000,6620172,488.1028,0.0,95597.98,1.1358621
22760000,22736000,6620172,488.1169,0.0,95597.82,1.1358602
22812000,22788000,6620172,488.1075,0.0,95597.95,1.1358618
22864000,22840000,6620172,488.03708,0.0,95598.734,1.135871
22916000,22892000,6620172,488.1028,0.0,95597.98,1.1358621
22968000,22944000,6620172,488.04178,0.0,95598.72,1.1358709
23020000,22996000,6620172,488.0934,0.0,95598.14,1.135864
23072000,23048000,6620172,488.1122,0.0,95597.92,1.1358614
23124000,23100000,6620172,488.1028,0.0,95597.984,1.1358621
23176000,23152000,6620172,488.1122,0.0,95597.914,1.1358613
23228000,23204000,6620172,488.03708,0.0,95598.79,1.1358718
23280000,23256000,6620172,488.1028,0.0,95598.01,1.1358625
23332000,23308000,6620172,488.0981,0.0,95598.05,1.135863
23384000,23360000,6620172,488.06995,0.0,95598.375,1.1358668
23436000,23412000,6620172,488.05118,0.0,95598.59,1.1358694
23488000,23464000,6620172,488.0981,0.0,95598.086,1.1358634
23540000,23516000,6620172,488.05118,0.0,95598.61,1.1358696
23592000,23568000,6620172,488.06055,0.0,95598.51,1.1358684
23644000,23620000,6620172,488.03708,0.0,95598.734,1.135871
23696000,23672000,6620172,488.07935,0.0,95598.28,1.1358657
23748000,23724000,6620172,488.06995,0.0,95598.375,1.1358668
23800000,23776000,6620172,488.0887,0.0,95598.17,1.1358644
23852000,23828000,6620172,488.08405,0.0,95598.24,1.1358652
23904000,23880000,6620172,488.06055,0.0,95598.47,1.135868
23956000,23932000,6620172,488.07465,0.0,95598.34,1.1358664
24008000,23984000,6620172,488.1028,0.0,95597.98,1.1358621
24060000,24036000,6620172,488.0981,0.0,95598.086,1.1358634
24112000,24088000,6620172,488.1028,0.0,95598.016,1.1358626
24164000,24140000,6620172,488.04648,0.0,95598.64,1.13587
24216000,24192000,6620172,488.06055,0.0,95598.51,1.1358684
24268000,24244000,6620172,488.07465,0.0,95598.336,1.1358663
24320000,24296000,6620172,488.07465,0.0,95598.31,1.135866
24372000,24348000,6620172,488.03238,0.0,95598.8,1.1358718
24424000,24400000,6620172,488.04648,0.0,95598.66,1.1358701
24476000,24452000,6620172,488.04648,0.0,95598.66,1.1358701
24528000,24504000,6620172,488.1028,0.0,95598.02,1.1358626
24580000,24556000,6620172,488.13568,0.0,95597.62,1.1358578
24632000,24608000,6620172,488.1122,0.0,95597.94,1.1358616
24684000,24660000,6620172,488.05118,0.0,95598.63,1.1358699
24736000,24712000,6620172,488.12628,0.0,95597.75,1.1358594
24788000,24764000,6620172,488.1075,0.0,95597.95,1.1358618
24840000,24816000,6620172,488.04648,0.0,95598.64,1.13587
24892000,24868000,6620172,488.0934,0.0,95598.12,1.1358638
24944000,24920000,6620172,488.13098,0.0,95597.695,1.1358588
24996000,24972000,6620172,488.13568,0.0,95597.65,1.1358582
25048000,25024000,6620172,488.06995,0.0,95598.414,1.1358672
25100000,25076000,6620172,488.03708,0.0,95598.734,1.135871
25152000,25128000,6620172,488.07935,0.0,95598.27,1.1358656
25204000,25180000,6620172,488.0887,0.0,95598.18,1.1358645
25256000,25232000,6620172,488.03238,0.0,95598.83,1.1358722
25308000,25284000,6620172,488.0183,0.0,95598.95,1.1358737
25360000,25336000,6620172,488.1169,0.0,95597.82,1.1358602
25412000,25388000,6620172,488.0934,0.0,95598.1,1.1358635
25464000,25440000,6620172,488.13098,0.0,95597.71,1.1358589
25516000,25492000,6620172,488.1122,0.0,95597.914,1.1358613
25568000,25544000,6620172,488.13568,0.0,95597.65,1.1358582
25620000,25596000,6620172,488.17325,0.0,95597.24,1.1358533
25672000,25648000,6620172,488.16385,0.0,95597.305,1.1358541
25724000,25700000,6620172,488.18732,0.0,95597.05,1.135851
25776000,25752000,6620172,488.14038,0.0,95597.56,1.1358571
25828000,25804000,6620172,488.26245,0.0,95596.2,1.135841
25880000,25856000,6620172,488.23428,0.0,95596.52,1.1358448
25932000,25908000,6620172,488.29532,0.0,95595.79,1.1358361
25984000,25960000,6620172,488.3047,0.0,95595.69,1.1358349
26036000,26012000,6620172,488.37042,0.0,95594.945,1.1358261
26088000,26064000,6620172,488.38922,0.0,95594.76,1.1358238
26140000,26116000,6620172,488.408,0.0,95594.53,1.1358211
26192000,26168000,6620172,488.4878,0.0,95593.625,1.1358104
26244000,26220000,6620172,488.54883,0.0,95592.91,1.1358018
26296000,26272000,6620172,488.57233,0.0,95592.62,1.1357983
26348000,26324000,6620172,488.61926,0.0,95592.086,1.1357921
26400000,26376000,6620172,488.5817,0.0,95592.49,1.1357969
26452000,26428000,6620172,488.6803,0.0,95591.4,1.1357839
26504000,26480000,6620172,488.79767,0.0,95590.05,1.1357678
26556000,26532000,6620172,488.81647,0.0,95589.836,1.1357653
26608000,26584000,6620172,488.8587,0.0,95589.34,1.1357595
26660000,26636000,6620172,488.9432,0.0,95588.34,1.1357477
26712000,26688000,6620172,489.0512,0.0,95587.15,1.1357334
26764000,26740000,6620172,489.0559,0.0,95587.08,1.1357325
26816000,26792000,6620172,489.16858,0.0,95585.81,1.1357175
26868000,26844000,6620172,489.19205,0.0,95585.55,1.1357144
26920000,26896000,6620172,489.239,0.0,95584.99,1.1357077
26972000,26948000,6620172,489.32822,0.0,95583.99,1.1356959
27024000,27000000,6620172,489.40332,0.0,95583.12,1.1356856
27076000,27052000,6620172,489.46436,0.0,95582.42,1.1356772
27128000,27104000,6620172,489.5254,0.0,95581.71,1.1356688
27180000,27156000,6620172,489.624,0.0,95580.625,1.1356559
27232000,27208000,6620172,489.65216,0.0,95580.25,1.1356515
27284000,27260000,6620172,489.73666,0.0,95579.266,1.1356398
27336000,27312000,6620172,489.73666,0.0,95579.305,1.1356403
27388000,27364000,6620172,489.86813,0.0,95577.805,1.1356224
27440000,27416000,6620172,489.92447,0.0,95577.164,1.1356148
27492000,27468000,6620172,490.03717,0.0,95575.85,1.1355991
27544000,27520000,6620172,490.0747,0.0,95575.42,1.1355941
27596000,27572000,6620172,490.0747,0.0,95575.445,1.1355944
27648000,27624000,6620172,490.19678,0.0,95574.05,1.1355778
27700000,27676000,6620172,490.14514,0.0,95574.6,1.1355844
27752000,27728000,6620172,490.22495,0.0,95573.67,1.1355733
27804000,27780000,6620172,490.22028,0.0,95573.74,1.1355741
27856000,27832000,6620172,490.1874,0.0,95574.125,1.1355786
27908000,27884000,6620172,490.2813,0.0,95573.03,1.1355656
27960000,27936000,6620172,490.20148,0.0,95573.95,1.1355766
28012000,27988000,6620172,490.1921,0.0,95574.09,1.1355783
28064000,28040000,6620172,490.22495,0.0,95573.67,1.1355733
28116000,28092000,6620172,490.19678,0.0,95574.016,1.1355773
28168000,28144000,6620172,490.21088,0.0,95573.87,1.1355757
28220000,28196000,6620172,490.1733,0.0,95574.305,1.1355808
28272000,28248000,6620172,490.11697,0.0,95574.91,1.1355879
28324000,28300000,6620172,490.12167,0.0,95574.9,1.1355878
28376000,28352000,6620172,490.13107,0.0,95574.81,1.1355869
28428000,28404000,6620172,490.13107,0.0,95574.8,1.1355866
28480000,28456000,6620172,490.13107,0.0,95574.805,1.1355867
28532000,28508000,6620172,490.13574,0.0,95574.71,1.1355857
28584000,28560000,6620172,490.20618,0.0,95573.93,1.1355764
28636000,28612000,6620172,490.11697,0.0,95574.93,1.1355883
28688000,28664000,6620172,490.10757,0.0,95575.086,1.1355901
28740000,28716000,6620172,490.05124,0.0,95575.695,1.1355973
28792000,28768000,6620172,490.10287,0.0,95575.11,1.1355903
28844000,28820000,6620172,490.05594,0.0,95575.61,1.1355963
28896000,28872000,6620172,490.0935,0.0,95575.22,1.1355916
28948000,28924000,6620172,490.0935,0.0,95575.195,1.1355914
29000000,28976000,6620172,490.10757,0.0,95575.04,1.1355895
29052000,29028000,6620172,490.0935,0.0,95575.19,1.1355913
29104000,29080000,6620172,490.11227,0.0,95575.0,1.1355891
29156000,29132000,6620172,490.04654,0.0,95575.73,1.1355977
29208000,29184000,6620172,490.12167,0.0,95574.87,1.1355875
29260000,29236000,6620172,490.05594,0.0,95575.66,1.1355969
29312000,29288000,6620172,490.10757,0.0,95575.06,1.1355898
29364000,29340000,6620172,490.05594,0.0,95575.625,1.1355965
29416000,29392000,6620172,490.06064,0.0,95575.58,1.1355959
29468000,29444000,6620172,490.0747,0.0,95575.414,1.135594
29520000,29496000,6620172,490.10757,0.0,95575.07,1.13559
29572000,29548000,6620172,490.14044,0.0,95574.63,1.1355847
29624000,29600000,6620172,490.06534,0.0,95575.56,1.1355958
29676000,29652000,6620172,490.06064,0.0,95575.586,1.135596
29728000,29704000,6620172,490.07004,0.0,95575.484,1.1355948
29780000,29756000,6620172,490.02307,0.0,95576.04,1.1356014
29832000,29808000,6620172,490.0747,0.0,95575.445,1.1355944
29884000,29860000,6620172,490.06064,0.0,95575.57,1.1355958
29936000,29912000,6620172,490.0794,0.0,95575.375,1.1355935
29988000,29964000,6620172,490.02307,0.0,95576.05,1.1356015
30040000,30016000,6620172,490.01837,0.0,95576.06,1.1356016
30092000,30068000,6620172,490.06534,0.0,95575.53,1.1355954
30144000,30120000,6620172,490.06064,0.0,95575.58,1.1355959
30196000,30172000,6620172,490.07004,0.0,95575.45,1.1355945
30248000,30224000,6620172,490.11227,0.0,95574.984,1.1355889
30300000,30276000,6620172,490.10757,0.0,95575.06,1.1355898
30352000,30328000,6620172,490.0888,0.0,95575.266,1.1355922
30404000,30380000,6620172,490.05594,0.0,95575.625,1.1355965
30456000,30432000,6620172,490.06534,0.0,95575.516,1.1355952
30508000,30484000,6620172,490.05594,0.0,95575.62,1.1355964
30560000,30536000,6620172,490.0794,0.0,95575.37,1.1355934
30612000,30588000,6620172,490.0935,0.0,95575.234,1.1355919
30664000,30640000,6620172,490.10757,0.0,95575.07,1.13559
30716000,30692000,6620172,490.12167,0.0,95574.84,1.1355872
30768000,30744000,6620172,490.0935,0.0,95575.195,1.1355914
30820000,30796000,6620172,490.14984,0.0,95574.555,1.1355838
30872000,30848000,6620172,490.13107,0.0,95574.8,1.1355866
30924000,30900000,6620172,490.0888,0.0,95575.3,1.1355926
30976000,30952000,6620172,490.06064,0.0,95575.58,1.1355959
31028000,31004000,6620172,490.0794,0.0,95575.36,1.1355933
31080000,31056000,6620172,490.0794,0.0,95575.35,1.1355933
31132000,31108000,6620172,490.0982,0.0,95575.16,1.1355909
31184000,31160000,6620172,490.04184,0.0,95575.81,1.1355988
31236000,31212000,6620172,490.0747,0.0,95575.4,1.1355938
31288000,31264000,6620172,490.0888,0.0,95575.29,1.1355925
31340000,31316000,6620172,490.07004,0.0,95575.46,1.1355946
31392000,31368000,6620172,490.02307,0.0,95576.016,1.1356012
31444000,31420000,6620172,490.0888,0.0,95575.266,1.1355922
31496000,31472000,6620172,490.06534,0.0,95575.55,1.1355956
31548000,31524000,6620172,490.02307,0.0,95576.0,1.1356009
31600000,31576000,6620172,490.06064,0.0,95575.586,1.135596
31652000,31628000,6620172,490.0982,0.0,95575.14,1.1355908
31704000,31680000,6620172,490.10287,0.0,95575.09,1.1355902
31756000,31732000,6620172,490.15454,0.0,95574.52,1.1355834
31808000,31784000,6620172,490.14044,0.0,95574.64,1.1355848
31860000,31836000,6620172,490.0888,0.0,95575.266,1.1355922
31912000,31888000,6620172,490.19678,0.0,95574.03,1.1355776
31964000,31940000,6620172,490.20618,0.0,95573.89,1.1355759
32016000,31992000,6620172,490.14984,0.0,95574.57,1.135584
32068000,32044000,6620172,490.14044,0.0,95574.67,1.1355852
32120000,32096000,6620172,490.13574,0.0,95574.695,1.1355854
32172000,32148000,6620172,490.15924,0.0,95574.47,1.1355828
32224000,32200000,6620172,490.11697,0.0,95574.96,1.1355886
32276000,32252000,6620172,490.14044,0.0,95574.65,1.135585
32328000,32304000,6620172,490.1733,0.0,95574.31,1.1355809
32380000,32356000,6620172,490.0747,0.0,95575.4,1.1355938
32432000,32408000,6620172,490.14984,0.0,95574.57,1.135584
32484000,32460000,6620172,490.1733,0.0,95574.31,1.1355809
32536000,32512000,6620172,490.14514,0.0,95574.62,1.1355845
32588000,32564000,6620172,490.11227,0.0,95574.99,1.135589
32640000,32616000,6620172,490.14984,0.0,95574.57,1.135584
32692000,32668000,6620172,490.14514,0.0,95574.61,1.1355845
32744000,32720000,6620172,490.10757,0.0,95575.03,1.1355895
32796000,32772000,6620172,490.05594,0.0,95575.625,1.1355965
32848000,32824000,6620172,490.15454,0.0,95574.516,1.1355833
32900000,32876000,6620172,490.0794,0.0,95575.36,1.1355933
32952000,32928000,6620172,490.0982,0.0,95575.13,1.1355907
33004000,32980000,6620172,490.13574,0.0,95574.7,1.1355855
33056000,33032000,6620172,490.06534,0.0,95575.56,1.1355958
33108000,33084000,6620172,490.06064,0.0,95575.586,1.135596
33160000,33136000,6620172,490.10757,0.0,95575.03,1.1355895
33212000,33188000,6620172,490.0747,0.0,95575.41,1.1355939
33264000,33240000,6620172,490.12167,0.0,95574.875,1.1355876
33316000,33292000,6620172,490.0747,0.0,95575.39,1.1355938
33368000,33344000,6620172,490.14044,0.0,95574.65,1.135585
33420000,33396000,6620172,490.10287,0.0,95575.09,1.1355902
33472000,33448000,6620172,490.10757,0.0,95575.04,1.1355895
33524000,33500000,6620172,490.10287,0.0,95575.09,1.1355902
33576000,33552000,6620172,490.0888,0.0,95575.266,1.1355922
33628000,33604000,6620172,490.14044,0.0,95574.68,1.1355853
33680000,33656000,6620172,490.10757,0.0,95575.04,1.1355895
33732000,33708000,6620172,490.10287,0.0,95575.09,1.1355902
33784000,33760000,6620172,490.12167,0.0,95574.875,1.1355876
33836000,33812000,6620172,490.0935,0.0,95575.234,1.1355919
33888000,33864000,6620172,490.13574,0.0,95574.7,1.1355855
33940000,33916000,6620172,490.12167,0.0,95574.89,1.1355878
33992000,33968000,6620172,490.14514,0.0,95574.62,1.1355845
34044000,34020000,6620172,490.19678,0.0,95574.055,1.1355778
34096000,34072000,6620172,490.1874,0.0,95574.13,1.1355788
34148000,34124000,6620172,490.13574,0.0,95574.75,1.1355861
34200000,34176000,6620172,490.11697,0.0,95574.93,1.1355883
34252000,34228000,6620172,490.15924,0.0,95574.45,1.1355826
34304000,34280000,6620172,490.11227,0.0,95574.984,1.1355889
34356000,34332000,6620172,490.13107,0.0,95574.766,1.1355863
34408000,34384000,6620172,490.12637,0.0,95574.83,1.135587
34460000,34436000,6620172,490.0747,0.0,95575.4,1.1355938
34512000,34488000,6620172,490.12637,0.0,95574.836,1.1355871
34564000,34540000,6620172,490.10287,0.0,95575.09,1.1355902
34616000,34592000,6620172,490.15454,0.0,95574.5,1.1355832
34668000,34644000,6620172,490.1639,0.0,95574.36,1.1355815
34720000,34696000,6620172,490.14044,0.0,95574.64,1.1355848
34772000,34748000,6620172,490.0982,0.0,95575.16,1.1355909
34824000,34800000,6620172,490.12637,0.0,95574.83,1.135587
34876000,34852000,6620172,490.11227,0.0,95574.98,1.1355888
34928000,34904000,6620172,490.15454,0.0,95574.484,1.1355829
34980000,34956000,6620172,490.1733,0.0,95574.305,1.1355808
35032000,35008000,6620172,490.1733,0.0,95574.32,1.135581
35084000,35060000,6620172,490.1733,0.0,95574.27,1.1355804
35136000,35112000,6620172,490.19678,0.0,95574.055,1.1355778
35188000,35164000,6620172,490.13107,0.0,95574.8,1.1355866
35240000,35216000,6620172,490.178,0.0,95574.234,1.13558
35292000,35268000,6620172,490.178,0.0,95574.21,1.1355797
35344000,35320000,6620172,490.13574,0.0,95574.75,1.1355861
35396000,35372000,6620172,490.13574,0.0,95574.75,1.1355861
35448000,35424000,6620172,490.13107,0.0,95574.77,1.1355864
35500000,35476000,6620172,490.0794,0.0,95575.375,1.1355935
35552000,35528000,6620172,490.02307,0.0,95576.016,1.1356012
35604000,35580000,6620172,490.02307,0.0,95576.01,1.135601
35656000,35632000,6620172,489.91977,0.0,95577.2,1.1356152
35708000,35684000,6620172,489.9902,0.0,95576.38,1.1356055
35760000,35736000,6620172,489.9104,0.0,95577.31,1.1356165
35812000,35788000,6620172,489.88223,0.0,95577.64,1.1356205
35864000,35840000,6620172,489.86813,0.0,95577.805,1.1356224
35916000,35892000,6620172,489.77893,0.0,95578.81,1.1356344
35968000,35944000,6620172,489.73666,0.0,95579.27,1.1356399
36020000,35996000,6620172,489.7179,0.0,95579.53,1.1356429
36072000,36048000,6620172,489.6428,0.0,95580.375,1.1356529
36124000,36100000,6620172,489.65686,0.0,95580.17,1.1356505
36176000,36152000,6620172,489.58176,0.0,95581.06,1.1356611
36228000,36204000,6620172,489.59583,0.0,95580.92,1.1356595
36280000,36256000,6620172,489.48785,0.0,95582.12,1.1356736
36332000,36308000,6620172,489.4597,0.0,95582.445,1.1356776
36384000,36360000,6620172,489.46436,0.0,95582.4,1.135677
36436000,36412000,6620172,489.347,0.0,95583.76,1.1356931
36488000,36464000,6620172,489.4315,0.0,95582.805,1.1356817
36540000,36516000,6620172,489.3423,0.0,95583.79,1.1356936
36592000,36568000,6620172,489.26718,0.0,95584.71,1.1357044
36644000,36620000,6620172,489.16858,0.0,95585.805,1.1357174
36696000,36672000,6620172,489.16388,0.0,95585.87,1.1357182
36748000,36724000,6620172,489.16388,0.0,95585.836,1.1357179
36800000,36776000,6620172,489.1357,0.0,95586.17,1.1357218
36852000,36828000,6620172,489.1263,0.0,95586.305,1.1357234
36904000,36880000,6620172,489.0418,0.0,95587.234,1.1357344
36956000,36932000,6620172,488.99487,0.0,95587.8,1.1357411
37008000,36984000,6620172,488.91504,0.0,95588.695,1.1357518
37060000,37036000,6620172,488.98547,0.0,95587.87,1.135742
37112000,37088000,6620172,488.9714,0.0,95588.06,1.1357443
37164000,37140000,6620172,488.91504,0.0,95588.71,1.135752
37216000,37192000,6620172,489.01364,0.0,95587.59,1.1357387
37268000,37244000,6620172,488.9526,0.0,95588.27,1.1357468
37320000,37296000,6620172,488.9573,0.0,95588.24,1.1357464
37372000,37348000,6620172,488.8634,0.0,95589.3,1.135759
37424000,37400000,6620172,488.98547,0.0,95587.875,1.1357421
37476000,37452000,6620172,488.91504,0.0,95588.7,1.1357518
37528000,37504000,6620172,488.91974,0.0,95588.67,1.1357515
37580000,37556000,6620172,488.90567,0.0,95588.805,1.135753
37632000,37608000,6620172,488.93384,0.0,95588.5,1.1357495
37684000,37660000,6620172,488.89627,0.0,95588.91,1.1357543
37736000,37712000,6620172,488.88687,0.0,95589.04,1.1357559
37788000,37764000,6620172,488.83994,0.0,95589.58,1.1357623
37840000,37816000,6620172,488.91504,0.0,95588.734,1.1357522
37892000,37868000,6620172,488.93854,0.0,95588.41,1.1357484
37944000,37920000,6620172,488.91037,0.0,95588.78,1.1357528
37996000,37972000,6620172,488.9714,0.0,95588.06,1.1357443
38048000,38024000,6620172,488.91974,0.0,95588.65,1.1357512
38100000,38076000,6620172,488.9526,0.0,95588.305,1.1357472
38152000,38128000,6620172,488.97607,0.0,95587.99,1.1357435
38204000,38180000,6620172,488.93384,0.0,95588.516,1.1357497
38256000,38232000,6620172,488.98077,0.0,95587.98,1.1357433
38308000,38284000,6620172,488.98077,0.0,95587.93,1.1357427
38360000,38336000,6620172,488.962,0.0,95588.16,1.1357454
38412000,38388000,6620172,488.91504,0.0,95588.68,1.1357516
38464000,38440000,6620172,488.962,0.0,95588.19,1.1357458
38516000,38492000,6620172,488.9573,0.0,95588.195,1.1357459
38568000,38544000,6620172,488.9667,0.0,95588.125,1.135745
38620000,38596000,6620172,488.962,0.0,95588.19,1.1357458
38672000,38648000,6620172,488.92914,0.0,95588.54,1.1357499
38724000,38700000,6620172,488.98547,0.0,95587.88,1.1357422
38776000,38752000,6620172,488.9714,0.0,95588.055,1.1357442
38828000,38804000,6620172,488.91974,0.0,95588.65,1.1357512
38880000,38856000,6620172,488.962,0.0,95588.19,1.1357458
38932000,38908000,6620172,488.9479,0.0,95588.336,1.1357476
38984000,38960000,6620172,488.93384,0.0,95588.5,1.1357495
39036000,39012000,6620172,488.97607,0.0,95587.984,1.1357434
39088000,39064000,6620172,489.01364,0.0,95587.6,1.1357388
39140000,39116000,6620172,488.99017,0.0,95587.85,1.1357417
39192000,39168000,6620172,488.9526,0.0,95588.266,1.1357467
39244000,39220000,6620172,488.9714,0.0,95588.1,1.1357447
39296000,39272000,6620172,488.99957,0.0,95587.71,1.13574
39348000,39324000,6620172,488.99957,0.0,95587.766,1.1357408
39400000,39376000,6620172,488.97607,0.0,95587.984,1.1357434
39452000,39428000,6620172,488.9526,0.0,95588.266,1.1357467
39504000,39480000,6620172,488.962,0.0,95588.19,1.1357458
39556000,39532000,6620172,489.01364,0.0,95587.59,1.1357387
39608000,39584000,6620172,488.962,0.0,95588.17,1.1357455
39660000,39636000,6620172,488.962,0.0,95588.14,1.1357452
39712000,39688000,6620172,488.91504,0.0,95588.734,1.1357522
39764000,39740000,6620172,488.9432,0.0,95588.39,1.1357481
39816000,39792000,6620172,488.91974,0.0,95588.62,1.1357509
39868000,39844000,6620172,488.83524,0.0,95589.62,1.1357627
39920000,39896000,6620172,488.79297,0.0,95590.1,1.1357685
39972000,39948000,6620172,488.80707,0.0,95589.94,1.1357665
40024000,40000000,6620172,488.7836,0.0,95590.23,1.13577
40076000,40052000,6620172,488.74133,0.0,95590.695,1.1357756
40128000,40104000,6620172,488.64743,0.0,95591.74,1.135788
40180000,40156000,6620172,488.63803,0.0,95591.88,1.1357896
40232000,40208000,6620172,488.62866,0.0,95592.01,1.1357912
40284000,40260000,6620172,488.577,0.0,95592.58,1.135798
40336000,40312000,6620172,488.4878,0.0,95593.64,1.1358105
40388000,40364000,6620172,488.5019,0.0,95593.43,1.135808
40440000,40416000,6620172,488.4127,0.0,95594.43,1.1358199
40492000,40468000,6620172,488.3939,0.0,95594.67,1.1358228
40544000,40520000,6620172,488.3094,0.0,95595.63,1.1358342
40596000,40572000,6620172,488.34225,0.0,95595.28,1.13583
40648000,40624000,6620172,488.23898,0.0,95596.48,1.1358442
40700000,40676000,6620172,488.3094,0.0,95595.65,1.1358345
40752000,40728000,6620172,488.18262,0.0,95597.11,1.1358517
40804000,40780000,6620172,488.17325,0.0,95597.195,1.1358528
40856000,40832000,6620172,488.05118,0.0,95598.59,1.1358694
40908000,40884000,6620172,488.05588,0.0,95598.54,1.1358688
40960000,40936000,6620172,488.1028,0.0,95597.984,1.1358621
41012000,40988000,6620172,488.13568,0.0,95597.65,1.1358582
41064000,41040000,6620172,488.05118,0.0,95598.59,1.1358694
41116000,41092000,6620172,488.0887,0.0,95598.2,1.1358647
41168000,41144000,6620172,488.07465,0.0,95598.33,1.1358663
41220000,41196000,6620172,488.1028,0.0,95597.98,1.1358621
41272000,41248000,6620172,488.08405,0.0,95598.23,1.1358651
41324000,41300000,6620172,488.12158,0.0,95597.78,1.1358597
41376000,41352000,6620172,488.1075,0.0,95597.95,1.1358618
41428000,41404000,6620172,488.1075,0.0,95597.945,1.1358618
41480000,41456000,6620172,488.1169,0.0,95597.82,1.1358602
41532000,41508000,6620172,488.1028,0.0,95597.99,1.1358622
41584000,41560000,6620172,488.0887,0.0,95598.17,1.1358644
41636000,41612000,6620172,488.07935,0.0,95598.26,1.1358654
41688000,41664000,6620172,488.0887,0.0,95598.2,1.1358647
41740000,41716000,6620172,488.06525,0.0,95598.43,1.1358675
41792000,41768000,6620172,488.03238,0.0,95598.85,1.1358725
41844000,41820000,6620172,488.06525,0.0,95598.45,1.1358677
41896000,41872000,6620172,488.06995,0.0,95598.4,1.1358671
41948000,41924000,6620172,488.06525,0.0,95598.43,1.1358675
42000000,41976000,6620172,488.13098,0.0,95597.695,1.1358588
42052000,42028000,6620172,488.08405,0.0,95598.23,1.1358651
42104000,42080000,6620172,488.13098,0.0,95597.69,1.1358587
42156000,42132000,6620172,488.07935,0.0,95598.28,1.1358657
42208000,42184000,6620172,488.06995,0.0,95598.37,1.1358668
42260000,42236000,6620172,488.1122,0.0,95597.92,1.1358614
42312000,42288000,6620172,488.06995,0.0,95598.4,1.1358671
42364000,42340000,6620172,488.06995,0.0,95598.414,1.1358672
42416000,42392000,6620172,488.05588,0.0,95598.53,1.1358687
42468000,42444000,6620172,488.07465,0.0,95598.35,1.1358665
42520000,42496000,6620172,488.06995,0.0,95598.4,1.1358671
42572000,42548000,6620172,488.04648,0.0,95598.66,1.1358701
42624000,42600000,6620172,488.12158,0.0,95597.8,1.13586
42676000,42652000,6620172,488.0981,0.0,95598.03,1.1358627
42728000,42704000,6620172,488.05118,0.0,95598.6,1.1358695
42780000,42756000,6620172,488.07465,0.0,95598.33,1.1358663
42832000,42808000,6620172,488.07935,0.0,95598.3,1.1358659
42884000,42860000,6620172,488.07465,0.0,95598.31,1.135866
42936000,42912000,6620172,488.14508,0.0,95597.52,1.1358566
42988000,42964000,6620172,488.06055,0.0,95598.5,1.1358683
43040000,43016000,6620172,488.06995,0.0,95598.4,1.1358671
43092000,43068000,6620172,488.1122,0.0,95597.92,1.1358614
43144000,43120000,6620172,488.0981,0.0,95598.055,1.135863
43196000,43172000,6620172,488.13098,0.0,95597.73,1.1358591
43248000,43224000,6620172,488.1028,0.0,95597.99,1.1358622
43300000,43276000,6620172,488.1028,0.0,95597.984,1.1358621
43352000,43328000,6620172,488.07935,0.0,95598.26,1.1358654
43404000,43380000,6620172,488.04178,0.0,95598.7,1.1358707
43456000,43432000,6620172,488.05588,0.0,95598.57,1.1358691
43508000,43484000,6620172,488.1122,0.0,95597.92,1.1358614
43560000,43536000,6620172,488.13098,0.0,95597.71,1.1358589
43612000,43588000,6620172,488.1028,0.0,95598.016,1.1358626
43664000,43640000,6620172,488.06055,0.0,95598.51,1.1358684
43716000,43692000,6620172,488.08405,0.0,95598.22,1.135865
43768000,43744000,6620172,488.06525,0.0,95598.45,1.1358677
43820000,43796000,6620172,488.02768,0.0,95598.9,1.1358731
43872000,43848000,6620172,488.07465,0.0,95598.34,1.1358664
43924000,43900000,6620172,488.06995,0.0,95598.42,1.1358674
43976000,43952000,6620172,488.0136,0.0,95599.055,1.1358749
44028000,44004000,6620172,488.03708,0.0,95598.76,1.1358714
44080000,44056000,6620172,488.04178,0.0,95598.72,1.1358709
44132000,44108000,6620172,488.0934,0.0,95598.15,1.1358641
44184000,44160000,6620172,488.1028,0.0,95597.98,1.1358621
44236000,44212000,6620172,488.04648,0.0,95598.66,1.1358701
44288000,44264000,6620172,488.04648,0.0,95598.695,1.1358706
44340000,44316000,6620172,488.06055,0.0,95598.49,1.1358682
44392000,44368000,6620172,488.07935,0.0,95598.27,1.1358656
44444000,44420000,6620172,488.07465,0.0,95598.34,1.1358664
44496000,44472000,6620172,488.05118,0.0,95598.61,1.1358696
44548000,44524000,6620172,488.07465,0.0,95598.34,1.1358664
44600000,44576000,6620172,488.05588,0.0,95598.52,1.1358685
44652000,44628000,6620172,488.0981,0.0,95598.04,1.1358628
44704000,44680000,6620172,488.12158,0.0,95597.8,1.13586
44756000,44732000,6620172,488.07465,0.0,95598.33,1.1358663
44808000,44784000,6620172,488.1028,0.0,95598.01,1.1358625
44860000,44836000,6620172,488.06995,0.0,95598.4,1.1358671
44912000,44888000,6620172,488.0934,0.0,95598.13,1.1358639
44964000,44940000,6620172,488.1028,0.0,95598.01,1.1358625
45016000,44992000,6620172,488.02768,0.0,95598.9,1.1358731
45068000,45044000,6620172,488.0934,0.0,95598.14,1.135864
45120000,45096000,6620172,488.02768,0.0,95598.9,1.1358731
45172000,45148000,6620172,488.06525,0.0,95598.445,1.1358676
45224000,45200000,6620172,488.06995,0.0,95598.414,1.1358672
45276000,45252000,6620172,488.07935,0.0,95598.3,1.1358659
