timestamp,time_utc_usec,lat,lon,alt,alt_ellipsoid,s_variance_m_s,c_variance_rad,eph,epv,hdop,vdop,noise_per_ms,jamming_indicator,vel_m_s,vel_n_m_s,vel_e_m_s,vel_d_m_s,cog_rad,timestamp_time_relative,heading,heading_offset,fix_type,jamming_state,vel_ned_valid,satellites_used,selected
12292000,1680371332774000,473977420,85455941,487994,487994,0.25,0.5,1.11,1.2099999,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
12344000,1680371332826000,473977421,85455940,487998,487998,0.25,0.5,1.09,1.1899999,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
12396000,1680371332878000,473977420,85455938,487992,487992,0.25,0.5,1.0699999,1.17,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
12448000,1680371332930000,473977420,85455938,487991,487991,0.25,0.5,1.05,1.15,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
12500000,1680371332982000,473977420,85455938,487999,487999,0.25,0.5,1.04,1.14,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
12552000,1680371333034000,473977420,85455938,487996,487996,0.25,0.5,1.02,1.12,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
12604000,1680371333086000,473977421,85455940,487999,487999,0.25,0.5,1.01,1.1,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
12656000,1680371333138000,473977420,85455940,488001,488001,0.25,0.5,0.98999995,1.09,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
12708000,1680371333190000,473977420,85455939,487996,487996,0.25,0.5,0.96999997,1.0699999,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
12760000,1680371333242000,473977419,85455938,487998,487998,0.25,0.5,0.96,1.06,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
12812000,1680371333294000,473977419,85455939,487995,487995,0.25,0.5,0.94,1.04,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
12864000,1680371333346000,473977419,85455938,488006,488006,0.25,0.5,0.93,1.03,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
12916000,1680371333398000,473977419,85455936,488006,488006,0.25,0.5,0.91999996,1.02,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
12968000,1680371333450000,473977418,85455936,488005,488005,0.25,0.5,0.9,1.0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
13020000,1680371333502000,473977419,85455939,488013,488013,0.25,0.5,0.89,0.98999995,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
13072000,1680371333554000,473977418,85455939,487998,487998,0.25,0.5,0.88,0.96999997,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
13124000,1680371333606000,473977420,85455941,487994,487994,0.25,0.5,0.85999995,0.96,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
13176000,1680371333658000,473977420,85455941,487996,487996,0.25,0.5,0.84999996,0.95,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
13228000,1680371333710000,473977421,85455941,487987,487987,0.25,0.5,0.84,0.94,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
13280000,1680371333762000,473977421,85455940,487993,487993,0.25,0.5,0.83,0.91999996,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
13332000,1680371333814000,473977420,85455939,487988,487988,0.25,0.5,0.81,0.90999997,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
13384000,1680371333866000,473977420,85455939,487997,487997,0.25,0.5,0.79999995,0.9,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
13436000,1680371333918000,473977420,85455940,487993,487993,0.25,0.5,0.78999996,0.89,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
13488000,1680371333970000,473977420,85455941,487989,487989,0.25,0.5,0.78,0.88,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
13540000,1680371334022000,473977421,85455939,487998,487998,0.25,0.5,0.77,0.87,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
13592000,1680371334074000,473977421,85455939,488019,488019,0.25,0.5,0.76,0.85999995,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
13644000,1680371334126000,473977421,85455939,488017,488017,0.25,0.5,0.75,0.84999996,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
13696000,1680371334178000,473977421,85455938,488002,488002,0.25,0.5,0.74,0.84,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
13748000,1680371334230000,473977421,85455938,488017,488017,0.25,0.5,0.72999996,0.83,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
13800000,1680371334282000,473977421,85455940,488014,488014,0.25,0.5,0.71999997,0.82,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
13852000,1680371334334000,473977419,85455941,488001,488001,0.25,0.5,0.71,0.81,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
13904000,1680371334386000,473977420,85455941,487994,487994,0.25,0.5,0.7,0.79999995,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
13956000,1680371334438000,473977419,85455940,487996,487996,0.25,0.5,0.69,0.78999996,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
14008000,1680371334490000,473977419,85455939,487995,487995,0.25,0.5,0.68,0.78,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
14060000,1680371334542000,473977419,85455940,488015,488015,0.25,0.5,0.66999996,0.77,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
14112000,1680371334594000,473977418,85455939,488019,488019,0.25,0.5,0.66999996,0.76,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
14164000,1680371334646000,473977418,85455940,488005,488005,0.25,0.5,0.65999997,0.76,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
14216000,1680371334698000,473977418,85455940,487996,487996,0.25,0.5,0.65,0.75,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
14268000,1680371334750000,473977419,85455941,487999,487999,0.25,0.5,0.64,0.74,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
14320000,1680371334802000,473977419,85455939,488001,488001,0.25,0.5,0.63,0.72999996,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
14372000,1680371334854000,473977418,85455941,488010,488010,0.25,0.5,0.63,0.72999996,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
14424000,1680371334906000,473977418,85455942,488012,488012,0.25,0.5,0.62,0.71999997,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
14476000,1680371334958000,473977420,85455941,488004,488004,0.25,0.5,0.61,0.71,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
14528000,1680371335010000,473977419,85455940,487998,487998,0.25,0.5,0.59999996,0.7,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
14580000,1680371335062000,473977418,85455939,487999,487999,0.25,0.5,0.59999996,0.7,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
14632000,1680371335114000,473977418,85455938,487984,487984,0.25,0.5,0.59,0.69,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
14684000,1680371335166000,473977419,85455940,487986,487986,0.25,0.5,0.58,0.68,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
14736000,1680371335218000,473977419,85455939,487998,487998,0.25,0.5,0.58,0.68,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
14788000,1680371335270000,473977420,85455939,487987,487987,0.25,0.5,0.57,0.66999996,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
14840000,1680371335322000,473977419,85455937,487985,487985,0.25,0.5,0.57,0.66999996,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
14892000,1680371335374000,473977420,85455938,487992,487992,0.25,0.5,0.56,0.65999997,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
14944000,1680371335426000,473977420,85455938,487993,487993,0.25,0.5,0.55,0.65,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
14996000,1680371335478000,473977421,85455939,487997,487997,0.25,0.5,0.55,0.65,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
15048000,1680371335530000,473977420,85455940,488010,488010,0.25,0.5,0.53999996,0.64,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
15100000,1680371335582000,473977419,85455940,488016,488016,0.25,0.5,0.53999996,0.64,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
15152000,1680371335634000,473977420,85455940,488014,488014,0.25,0.5,0.53,0.63,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
15204000,1680371335686000,473977419,85455939,488014,488014,0.25,0.5,0.53,0.63,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
15256000,1680371335738000,473977419,85455940,488020,488020,0.25,0.5,0.52,0.62,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
15308000,1680371335790000,473977420,85455941,488007,488007,0.25,0.5,0.52,0.62,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
15360000,1680371335842000,473977419,85455941,488015,488015,0.25,0.5,0.51,0.61,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
15412000,1680371335894000,473977420,85455941,488026,488026,0.25,0.5,0.51,0.61,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
15464000,1680371335946000,473977420,85455939,488021,488021,0.25,0.5,0.5,0.59999996,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
15516000,1680371335998000,473977420,85455939,488000,488000,0.25,0.5,0.5,0.59999996,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
15568000,1680371336050000,473977420,85455938,487994,487994,0.25,0.5,0.48999998,0.59,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
15620000,1680371336102000,473977419,85455939,487999,487999,0.25,0.5,0.48999998,0.59,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
15672000,1680371336154000,473977420,85455939,487995,487995,0.25,0.5,0.48,0.58,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
15724000,1680371336206000,473977420,85455939,488000,488000,0.25,0.5,0.48,0.58,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
15776000,1680371336258000,473977420,85455938,488002,488002,0.25,0.5,0.48,0.58,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
15828000,1680371336310000,473977421,85455940,488003,488003,0.25,0.5,0.47,0.57,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
15880000,1680371336362000,473977420,85455940,488006,488006,0.25,0.5,0.47,0.57,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
15932000,1680371336414000,473977419,85455941,488001,488001,0.25,0.5,0.45999998,0.56,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
15984000,1680371336466000,473977420,85455941,488007,488007,0.25,0.5,0.45999998,0.56,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
16036000,1680371336518000,473977419,85455940,487995,487995,0.25,0.5,0.45999998,0.56,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
16088000,1680371336570000,473977418,85455938,487992,487992,0.25,0.5,0.45,0.55,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
16140000,1680371336622000,473977419,85455938,487996,487996,0.25,0.5,0.45,0.55,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
16192000,1680371336674000,473977419,85455938,488013,488013,0.25,0.5,0.45,0.55,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
16244000,1680371336726000,473977419,85455939,488007,488007,0.25,0.5,0.44,0.53999996,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
16296000,1680371336778000,473977419,85455939,488011,488011,0.25,0.5,0.44,0.53999996,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
16348000,1680371336830000,473977419,85455939,488008,488008,0.25,0.5,0.44,0.53999996,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
16400000,1680371336882000,473977418,85455940,488010,488010,0.25,0.5,0.42999998,0.53,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
16452000,1680371336934000,473977418,85455939,488001,488001,0.25,0.5,0.42999998,0.53,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
16504000,1680371336986000,473977419,85455937,488002,488002,0.25,0.5,0.42999998,0.53,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
16556000,1680371337038000,473977419,85455938,488010,488010,0.25,0.5,0.42,0.52,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
16608000,1680371337090000,473977418,85455938,488020,488020,0.25,0.5,0.42,0.52,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
16660000,1680371337142000,473977420,85455939,488015,488015,0.25,0.5,0.42,0.52,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
16712000,1680371337194000,473977419,85455938,488007,488007,0.25,0.5,0.42,0.52,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
16764000,1680371337246000,473977419,85455941,488011,488011,0.25,0.5,0.41,0.51,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
16816000,1680371337298000,473977419,85455940,488007,488007,0.25,0.5,0.41,0.51,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
16868000,1680371337350000,473977419,85455939,488002,488002,0.25,0.5,0.41,0.51,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
16920000,1680371337402000,473977419,85455939,488009,488009,0.25,0.5,0.41,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
16972000,1680371337454000,473977418,85455939,487993,487993,0.25,0.5,0.39999998,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
17024000,1680371337506000,473977418,85455939,487990,487990,0.25,0.5,0.39999998,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
17076000,1680371337558000,473977417,85455942,487991,487991,0.25,0.5,0.39999998,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
17128000,1680371337610000,473977419,85455941,487997,487997,0.25,0.5,0.39999998,0.5,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
17180000,1680371337662000,473977419,85455939,488010,488010,0.25,0.5,0.39,0.48999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
17232000,1680371337714000,473977420,85455939,488011,488011,0.25,0.5,0.39,0.48999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
17284000,1680371337766000,473977420,85455940,487999,487999,0.25,0.5,0.39,0.48999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
17336000,1680371337818000,473977419,85455942,488005,488005,0.25,0.5,0.39,0.48999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
17388000,1680371337870000,473977421,85455942,488007,488007,0.25,0.5,0.38,0.48,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
17440000,1680371337922000,473977421,85455940,488018,488018,0.25,0.5,0.38,0.48,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
17492000,1680371337974000,473977420,85455942,488019,488019,0.25,0.5,0.38,0.48,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
17544000,1680371338026000,473977421,85455941,488008,488008,0.25,0.5,0.38,0.48,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
17596000,1680371338078000,473977420,85455940,488015,488015,0.25,0.5,0.38,0.48,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
17648000,1680371338130000,473977420,85455940,488016,488016,0.25,0.5,0.38,0.48,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
17700000,1680371338182000,473977419,85455939,488013,488013,0.25,0.5,0.37,0.47,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
17752000,1680371338234000,473977419,85455938,488008,488008,0.25,0.5,0.37,0.47,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
17804000,1680371338286000,473977420,85455939,488006,488006,0.25,0.5,0.37,0.47,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
17856000,1680371338338000,473977420,85455941,487994,487994,0.25,0.5,0.37,0.47,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
17908000,1680371338390000,473977420,85455941,487986,487986,0.25,0.5,0.37,0.47,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
17960000,1680371338442000,473977418,85455942,488004,488004,0.25,0.5,0.37,0.47,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
18012000,1680371338494000,473977419,85455941,487999,487999,0.25,0.5,0.35999998,0.45999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
18064000,1680371338546000,473977419,85455941,488017,488017,0.25,0.5,0.35999998,0.45999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
18116000,1680371338598000,473977420,85455941,488000,488000,0.25,0.5,0.35999998,0.45999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
18168000,1680371338650000,473977421,85455940,488000,488000,0.25,0.5,0.35999998,0.45999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
18220000,1680371338702000,473977419,85455940,487996,487996,0.25,0.5,0.35999998,0.45999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
18272000,1680371338754000,473977419,85455940,487995,487995,0.25,0.5,0.35999998,0.45999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
18324000,1680371338806000,473977420,85455939,487988,487988,0.25,0.5,0.35,0.45,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
18376000,1680371338858000,473977418,85455940,487991,487991,0.25,0.5,0.35,0.45,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
18428000,1680371338910000,473977419,85455938,487992,487992,0.25,0.5,0.35,0.45,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
18480000,1680371338962000,473977419,85455938,488001,488001,0.25,0.5,0.35,0.45,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
18532000,1680371339014000,473977418,85455938,487993,487993,0.25,0.5,0.35,0.45,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
18584000,1680371339066000,473977419,85455938,487990,487990,0.25,0.5,0.35,0.45,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
18636000,1680371339118000,473977418,85455939,487997,487997,0.25,0.5,0.35,0.45,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
18688000,1680371339170000,473977419,85455940,487989,487989,0.25,0.5,0.35,0.45,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
18740000,1680371339222000,473977419,85455939,487996,487996,0.25,0.5,0.35,0.45,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
18792000,1680371339274000,473977419,85455941,487997,487997,0.25,0.5,0.34,0.44,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
18844000,1680371339326000,473977418,85455940,487996,487996,0.25,0.5,0.34,0.44,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
18896000,1680371339378000,473977418,85455941,488007,488007,0.25,0.5,0.34,0.44,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
18948000,1680371339430000,473977418,85455940,487996,487996,0.25,0.5,0.34,0.44,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
19000000,1680371339482000,473977417,85455941,487982,487982,0.25,0.5,0.34,0.44,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
19052000,1680371339534000,473977418,85455941,487994,487994,0.25,0.5,0.34,0.44,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
19104000,1680371339586000,473977418,85455940,487999,487999,0.25,0.5,0.34,0.44,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
19156000,1680371339638000,473977419,85455940,487990,487990,0.25,0.5,0.34,0.44,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
19208000,1680371339690000,473977420,85455940,488008,488008,0.25,0.5,0.34,0.44,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
19260000,1680371339742000,473977420,85455938,488001,488001,0.25,0.5,0.34,0.42999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
19312000,1680371339794000,473977421,85455939,488005,488005,0.25,0.5,0.32999998,0.42999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
19364000,1680371339846000,473977420,85455940,488001,488001,0.25,0.5,0.32999998,0.42999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
19416000,1680371339898000,473977419,85455937,487992,487992,0.25,0.5,0.32999998,0.42999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
19468000,1680371339950000,473977420,85455938,487999,487999,0.25,0.5,0.32999998,0.42999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
19520000,1680371340002000,473977420,85455939,487998,487998,0.25,0.5,0.32999998,0.42999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
19572000,1680371340054000,473977420,85455940,488002,488002,0.25,0.5,0.32999998,0.42999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
19624000,1680371340106000,473977421,85455941,487998,487998,0.25,0.5,0.32999998,0.42999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
19676000,1680371340158000,473977420,85455941,487999,487999,0.25,0.5,0.32999998,0.42999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
19728000,1680371340210000,473977420,85455942,487996,487996,0.25,0.5,0.32999998,0.42999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
19780000,1680371340262000,473977420,85455941,487990,487990,0.25,0.5,0.32999998,0.42999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
19832000,1680371340314000,473977421,85455940,487992,487992,0.25,0.5,0.32999998,0.42999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
19884000,1680371340366000,473977419,85455941,487989,487989,0.25,0.5,0.32999998,0.42999998,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
19936000,1680371340418000,473977418,85455941,487993,487993,0.25,0.5,0.32,0.42,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
19988000,1680371340470000,473977419,85455941,487998,487998,0.25,0.5,0.32,0.42,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0,nan,nan,3,0,1,10,0
