timestamp,gyro_rad[0],gyro_rad[1],gyro_rad[2],gyro_integral_dt,accelerometer_timestamp_relative,accelerometer_m_s2[0],accelerometer_m_s2[1],accelerometer_m_s2[2],accelerometer_integral_dt,accelerometer_clipping
13556000,0.00026631707,-0.006924222,0.0047936854,4000,0,0.027533323,-0.020350546,-9.719263,4000,0
13560000,0.0015978931,-0.0045273723,0.004793694,4000,0,0.0035913028,-0.0071824356,-9.753978,4000,0
13564000,0.0039947494,-0.0031957866,-0.0018642087,4000,0,-0.035913028,0.0047885748,-9.770737,4000,0
13568000,0.013582118,-0.009587387,-0.002130528,4000,0,-0.023942018,-0.03351866,-9.797075,4000,0
13572000,0.015978962,-0.014114761,-0.0010652776,4000,0,0.005985504,-0.041898366,-9.832989,4000,0
13576000,0.0045273774,-0.0047936873,-0.00079895265,4000,0,0.02873042,-0.027533151,-9.856928,4000,0
13580000,-0.007989485,0.006657904,0.0005326297,4000,0,0.02873042,-0.03351866,-9.832989,4000,0
13584000,-0.0074568545,0.0031957899,-0.0007989403,4000,0,0.009576809,-0.055066474,-9.792285,4000,0
13588000,0.0026631616,0.0005326323,0.00026631198,4000,0,0.0023942022,-0.058657777,-9.806652,4000,0
13592000,0.003728426,3.3098002e-10,-6.6196004e-10,4000,0,0.017956512,-0.041898366,-9.823412,4000,0
13596000,-0.0029294777,-0.0031957864,-0.0061252755,4000,0,0.029927526,-0.019153446,-9.809044,4000,0
13600000,-0.0061252625,5.099495e-09,-0.0077231745,4000,0,0.005985504,0.003591474,-9.810242,4000,0
13604000,-0.0015978852,0.004527376,-0.0015979059,4000,0,-0.01316811,-0.0047882325,-9.829395,4000,0
13608000,0.0034621167,0.005858955,0.0023968369,4000,0,-0.0047884043,-0.020350542,-9.823412,4000,0
13612000,0.0026631537,0.0034621148,-0.0023968464,4000,0,-0.023942016,-0.038307063,-9.812637,4000,0
13616000,-4.4682302e-09,0.0013315851,-0.0047936887,4000,0,-0.04548984,-0.052672267,-9.847352,4000,0
13620000,-0.0010652528,0.006125273,0.004261059,4000,0,-0.035913024,-0.04070126,-9.846155,4000,0
13624000,-0.0005326292,0.009321067,0.007989483,4000,0,-0.02873042,1.7111658e-07,-9.804258,4000,0
13628000,0.00053261593,0.0061252727,-2.635499e-09,4000,0,-0.015562311,0.031124793,-9.795877,4000,0
13632000,0.0039947317,0.0023968462,-0.0047936984,4000,0,-0.008379708,0.015562484,-9.7803135,4000,0
13636000,0.007190536,0.0013315723,-0.0023968492,4000,0,-0.031124622,-0.0071824347,-9.762358,4000,0
13640000,0.0069242204,0.00159789,0.000532633,4000,0,-0.031124622,-0.010773739,-9.786302,4000,0
13644000,0.0071905376,-0.0026631688,0.003728416,4000,0,0.0023942022,-0.009576637,-9.829395,4000,0
13648000,0.008522125,-0.009054747,0.0034620955,4000,0,0.0011971008,0.007182777,-9.852142,4000,0
13652000,0.003462124,-0.008522109,-0.0013315947,4000,0,-0.017956514,0.002394373,-9.816229,4000,0
13656000,-0.004793686,-0.0058589503,-0.0023968657,4000,0,-0.02633622,-0.016759245,-9.788693,4000,0
13660000,-0.0010652697,-0.0069242185,-0.00026630727,4000,0,-0.033518832,0.0059856763,-9.825806,4000,0
13664000,0.0034621109,-0.006657903,-0.00079893816,4000,0,-0.014365211,0.0035914741,-9.809044,4000,0
13668000,0.003994742,-0.00559264,-0.0005326301,4000,0,0.005985504,-0.017956343,-9.77313,4000,0
13672000,0.009321059,-0.007190539,0.0018642207,4000,0,-0.019153617,-0.005985333,-9.821015,4000,0
13676000,0.01065263,-0.004261077,0.007989497,4000,0,-0.051475346,-0.00239403,-9.8509445,4000,0
13680000,0.0074568186,0.00479366,0.014114783,4000,0,-0.038307235,-0.025138952,-9.821015,4000,0
13684000,0.0013315505,0.008788421,0.0069242385,4000,0,-0.043095633,-0.035912856,-9.812637,4000,0
13688000,-0.003462133,0.0042610522,-0.004527363,4000,0,-0.05267244,-0.027533151,-9.846155,4000,0
13692000,-0.0029294933,-0.00053264,-0.010652642,4000,0,0.0,-0.04548967,-9.856928,4000,0
13696000,-0.003994743,-0.00053262623,-0.0085221175,4000,0,0.02633622,-0.06823458,-9.860521,4000,0
13700000,-0.0053263227,1.9330194e-08,0.0031957924,4000,0,0.0035913025,-0.052672267,-9.873688,4000,0
13704000,-0.0021305312,0.0018642262,0.008788429,4000,0,0.011971008,-0.02633605,-9.825806,4000,0
13708000,-0.0069242246,0.0029294607,0.0053263246,4000,0,0.03351883,-0.005985334,-9.762358,4000,0
13712000,-0.013582118,0.0005326222,0.006125283,4000,0,0.03351883,0.019153785,-9.747993,4000,0
13716000,-0.005858954,-0.0002663125,0.0034621123,4000,0,0.037110135,0.01197118,-9.776724,4000,0
13720000,-0.0021305322,0.003195779,-0.006391594,4000,0,0.019153617,-0.020350542,-9.792285,4000,0
13724000,-0.0039947247,0.009853702,-0.0037284286,4000,0,0.0011971011,-0.031124454,-9.758768,4000,0
13728000,0.0021305494,0.009054751,0.0026631423,4000,0,0.0047884043,-0.025138952,-9.7324295,4000,0
13732000,0.0031958022,0.005592639,0.004527369,4000,0,-0.029927524,-0.015562142,-9.744401,4000,0
13736000,-0.0023968276,0.0021305133,0.011185284,4000,0,-0.040701427,-0.032321554,-9.76116,4000,0
13740000,-0.0010652465,-0.003195791,0.008522121,4000,0,-0.008379708,-0.058657777,-9.787498,4000,0
13744000,-0.0010652634,0.0015978921,-0.005326324,4000,0,-0.020350713,-0.050278068,-9.825806,4000,0
13748000,-0.004527365,0.007190541,-0.0063915877,4000,0,-0.039504327,-0.0035911307,-9.817424,4000,0
13752000,0.00053265964,0.0050600157,0.00692421,4000,0,0.002394203,0.04189871,-9.801862,4000,0
13756000,0.0055926605,0.00053264253,0.013582114,4000,0,0.04548984,0.056263912,-9.816229,4000,0
13760000,0.0026631742,-0.002396855,0.011717906,4000,0,0.039504327,0.04908131,-9.815032,4000,0
13764000,0.0015979145,-0.0058589554,0.006391583,4000,0,0.019153617,0.016759586,-9.811439,4000,0
13768000,-0.00026628838,-0.010120012,-0.0031957997,4000,0,-0.025139123,-0.01795634,-9.8198185,4000,0
13772000,-0.005592617,-0.0069242152,-0.008788451,4000,0,-0.050278246,-0.008379536,-9.811439,4000,0
13776000,-0.0029294647,-0.0010652689,-0.006924225,4000,0,-0.002394203,0.0059856754,-9.781511,4000,0
13780000,0.00026631818,0.00026631166,-0.0039947424,4000,0,0.034715924,-0.008379537,-9.764753,4000,0
13784000,-0.003195794,4.5383524e-09,-0.002663161,4000,0,-0.011971008,-0.021547647,-9.795877,4000,0
13788000,-0.00079894636,0.0023968436,-0.0018642154,4000,0,-0.07661447,-0.03112445,-9.830592,4000,0
13792000,0.007723167,0.0045273686,-0.004527382,4000,0,-0.08020575,-0.029927352,-9.843762,4000,0
13796000,0.004527371,0.0045273853,-0.006924215,4000,0,-0.021547817,-0.013167938,-9.834186,4000,0
13800000,-0.0013315706,0.004527379,-0.0002663072,4000,0,0.029927526,0.020350887,-9.78989,4000,0
13804000,0.006125283,0.0039947447,0.007989474,4000,0,0.01316811,0.037110306,-9.77433,4000,0
13808000,0.008788435,0.0007989664,0.002663151,4000,0,-0.034715924,0.027533494,-9.7803135,4000,0
13812000,0.007723165,3.0400475e-08,-0.007989487,4000,0,-0.02873042,0.023942187,-9.779117,4000,0
13816000,0.008255817,0.006657889,-0.0029294607,4000,0,0.034715924,0.015562482,-9.7719345,4000,0
13820000,0.00186424,0.0077231415,0.008788449,4000,0,0.05746084,-0.0023940313,-9.763554,4000,0
13824000,-0.0047936826,0.004527356,0.007989499,4000,0,0.035913028,-0.009576638,-9.76954,4000,0
13828000,-0.0058589536,0.00053262006,0.0021305373,4000,0,0.017956514,1.7078227e-07,-9.785105,4000,0
13832000,-0.002396841,-0.0063915933,-0.0018642,4000,0,0.0,-0.008379535,-9.806652,4000,0
13836000,0.0050600194,-0.0045273835,-0.0071905204,4000,0,-0.017956514,-0.029927352,-9.817425,4000,0
13840000,0.012516873,-1.4570574e-08,-0.009054729,4000,0,-0.039504327,-0.014365039,-9.821016,4000,0
13844000,0.010120008,-0.0010652561,-0.009321069,4000,0,-0.06105215,0.027533494,-9.791088,4000,0
13848000,0.0018642198,0.001331602,-0.007989479,4000,0,-0.07541737,0.04549001,-9.777922,4000,0
13852000,-0.0018642038,0.0037284319,-0.0015978937,4000,0,-0.05865795,0.01197118,-9.8281975,4000,0
13856000,0.0018642144,0.002396844,0.0002663124,4000,0,-0.014365209,-0.02633605,-9.849746,4000,0
13860000,0.007723168,0.00346211,0.00053262827,4000,0,-0.016759416,-0.017956343,-9.816229,4000,0
13864000,0.0074568586,0.0029294614,0.006657902,4000,0,-0.02633622,0.01077408,-9.79827,4000,0
13868000,0.0015978998,0.003195771,0.010386335,4000,0,-0.008379707,0.025139293,-9.837774,4000,0
13872000,-0.00506002,0.005592619,0.0055926465,4000,0,-0.025139121,0.017956687,-9.860521,4000,0
13876000,-0.0018642257,0.0045273667,-0.0023968494,4000,0,-0.040701427,-0.010773738,-9.8198185,4000,0
13880000,0.009054735,0.0015978838,-0.009853712,4000,0,-0.029927524,-0.043095466,-9.776724,4000,0
13884000,0.014381057,-0.002929495,-0.009853714,4000,0,-0.010773908,-0.04668677,-9.76954,4000,0
13888000,0.01677789,-0.008255853,-0.00026633948,4000,0,0.023942018,-0.020350544,-9.793484,4000,0
13892000,0.012516839,-0.009054787,0.0063915714,4000,0,0.029927526,0.005985676,-9.8198185,4000,0
13896000,0.0021305364,-0.0071905414,0.0026631376,4000,0,0.007182605,0.007182777,-9.8198185,4000,0
13900000,0.002396861,-0.009587375,-0.0031957952,4000,0,0.0023942022,-0.010773739,-9.7803135,4000,0
13904000,0.013315792,-0.009587397,0.0015979317,4000,0,-0.008379707,-0.019153448,-9.753978,4000,0
13908000,0.014647376,-0.0037284384,0.004527405,4000,0,-0.0071826046,-0.005985334,-9.759963,4000,0
13912000,0.0058589587,-0.0002662956,-0.0023968394,4000,0,0.027533323,0.0047885748,-9.753977,4000,0
13916000,0.004261057,-0.0026631572,-0.0039947466,4000,0,0.059855048,0.01077408,-9.799467,4000,0
13920000,0.00426105,-0.0069242227,-0.0013315867,4000,0,0.053869545,-0.0095766345,-9.848549,4000,0
13924000,0.0021305429,-0.0031957855,-0.006657902,4000,0,0.016759414,-0.023941847,-9.79827,4000,0
13928000,0.0015979101,0.0023968474,-0.007456849,4000,0,0.005985504,0.008379878,-9.7719345,4000,0
13932000,0.00026632138,0.0015978953,0.0015978976,4000,0,0.015562311,-0.0023940313,-9.810242,4000,0
13936000,-0.0026631588,0.0023968427,0.00772317,4000,0,0.0047884043,-0.04548967,-9.823412,4000,0
13940000,4.4918586e-10,0.0034621197,0.011717908,4000,0,-0.010773908,-0.05027807,-9.818622,4000,0
13944000,0.006391573,0.0061252965,0.008255794,4000,0,-0.0023942022,-0.043095466,-9.809044,4000,0
13948000,0.0037284056,0.008522125,0.0015979076,4000,0,0.007182605,-0.047883864,-9.799467,4000,0
13952000,0.0031958022,0.0021305266,0.0034621034,4000,0,0.0023942022,-0.021547647,-9.822214,4000,0
13956000,0.0066579017,0.0007989567,-0.0005326361,4000,0,-0.0035913025,0.019153787,-9.847351,4000,0
13960000,0.005858955,0.010120031,-0.00825578,4000,0,0.010773908,0.0035914744,-9.815031,4000,0
13964000,0.006125299,0.010918947,-0.00053263194,4000,0,0.07062895,0.010774079,-9.78989,4000,0
13968000,0.0026631884,0.0037284102,0.0071905334,4000,0,0.10534488,0.037110306,-9.8198185,4000,0
13972000,-0.002130531,0.0034620997,0.0053263283,4000,0,0.04548984,-0.0023940296,-9.841368,4000,0
13976000,-0.0021305315,0.0039947415,0.003994742,4000,0,0.0,-0.0071824333,-9.836578,4000,0
13980000,-0.00053263025,0.001331582,0.0029294775,4000,0,0.011971009,0.013168282,-9.811439,4000,0
13984000,0.004527378,-0.0021305245,0.001065263,4000,0,0.020350713,-0.0011969301,-9.795877,4000,0
13988000,0.009853699,-0.005592634,-0.0013315822,4000,0,0.05626375,0.016759586,-9.803061,4000,0
13992000,0.004527377,-0.009321055,-0.0031958164,4000,0,0.06344634,0.01077408,-9.811439,4000,0
13996000,-0.0053263386,-0.009853693,0.0015978655,4000,0,0.0071826056,-0.020350542,-9.834186,4000,0
14000000,-0.006391617,0.0018642247,0.008522091,4000,0,-0.029927524,0.0023943742,-9.835382,4000,0
14004000,-0.0063916068,0.0074568405,0.003462098,4000,0,-0.027533323,0.021547988,-9.827002,4000,0
14008000,-0.004261062,0.0015978907,-0.0005326252,4000,0,-0.019153617,0.013168283,-9.848549,4000,0
14012000,0.005858958,0.0029294812,0.0034621025,4000,0,-0.039504327,0.01197118,-9.84017,4000,0
14016000,0.008522113,0.005326329,0.001864215,4000,0,-0.051475346,1.7109566e-07,-9.803061,4000,0
14020000,0.00026631495,-0.0010652613,-0.0010652681,4000,0,-0.02274492,-0.008379537,-9.773131,4000,0
14024000,-0.0061252723,-0.0050600036,-0.0021305317,4000,0,-0.016759416,0.020350885,-9.764753,4000,0
14028000,-0.0021305187,0.0010652543,-0.0058589606,4000,0,-0.044292733,0.020350887,-9.791088,4000,0
14032000,0.006125277,0.004793669,-0.012516865,4000,0,-0.031124622,0.011971181,-9.807847,4000,0
14036000,0.004793678,0.0015979027,-0.012516864,4000,0,0.015562311,0.034716096,-9.792284,4000,0
14040000,-0.0021305508,-0.0042610383,-0.0071905404,4000,0,0.029927524,0.019153787,-9.77313,4000,0
14044000,-0.0074568526,-0.00612526,-0.010120018,4000,0,0.005985504,0.0059856754,-9.762358,4000,0
14048000,-0.01304948,-0.001331553,-0.0066579264,4000,0,-0.025139121,0.01197118,-9.745598,4000,0
14052000,-0.011984228,0.00026636702,0.0055926326,4000,0,-0.021547817,-0.0047882334,-9.759963,4000,0
14056000,-0.0077231643,-0.0007989226,0.010120016,4000,0,-0.0011971011,-0.019153446,-9.824609,4000,0
14060000,-0.010120021,0.0021305096,0.0055926307,4000,0,-0.005985504,-0.01436504,-9.835382,4000,0
14064000,-0.0050600157,0.0039947247,-0.0021305392,4000,0,-0.021547817,-0.0035911314,-9.818622,4000,0
14068000,0.008255806,0.004527371,0.0013315618,4000,0,-0.027533323,-0.003591131,-9.838972,4000,0
14072000,0.007190544,0.005326306,0.0071905386,4000,0,0.0071826056,-0.01795634,-9.815031,4000,0
14076000,-0.0061252643,-2.3039892e-08,0.0034621204,4000,0,0.065840565,-0.02873025,-9.800665,4000,0
14080000,-0.008788432,-0.0018642226,0.00026631996,4000,0,0.05865795,-0.008379535,-9.848549,4000,0
14084000,-0.0029294791,-0.00079894176,0.0023968455,4000,0,0.0,-0.007182434,-9.840169,4000,0
14088000,0.0010652678,-0.0071905255,0.009321072,4000,0,-0.034715924,-0.040701255,-9.79827,4000,0
14092000,0.005592651,-0.01278316,0.011451602,4000,0,-0.02274492,-0.04548967,-9.779117,4000,0
14096000,0.0015979352,-0.01225054,0.001864197,4000,0,0.023942016,-0.031124454,-9.76116,4000,0
14100000,-0.008522085,-0.0053263237,-0.007190574,4000,0,0.033518832,-0.023941847,-9.786301,4000,0
14104000,-0.009587364,0.0015979002,-0.006924241,4000,0,0.0011971012,-0.023941847,-9.809044,4000,0
14108000,-0.0031957836,0.005060004,-0.002929492,4000,0,-0.019153617,-0.0119708385,-9.805455,4000,0
14112000,8.41635e-09,0.010918961,-0.001331592,4000,0,0.004788405,0.016759586,-9.815032,4000,0
14116000,-0.005326346,0.005858958,-0.007190516,4000,0,0.050278246,0.023942187,-9.809044,4000,0
14120000,-0.009054794,-0.009321062,-0.011185243,4000,0,0.053869545,-0.022744747,-9.806652,4000,0
14124000,-0.005592695,-0.019174755,-0.005059966,4000,0,0.037110135,-0.07661429,-9.812637,4000,0
14128000,-0.004793712,-0.017843174,-0.0013315785,4000,0,0.02873042,-0.05746067,-9.775528,4000,0
14132000,-0.0013315851,-0.0063915867,0.00026631835,4000,0,0.015562311,0.008379878,-9.734823,4000,0
14136000,0.0053263153,-0.0034621079,0.0037284386,4000,0,-0.005985504,0.05267261,-9.762358,4000,0
14140000,-0.00053263525,-0.0023968553,0.005326318,4000,0,-0.027533323,0.043095805,-9.795877,4000,0
14144000,-0.0069242273,0.0023968336,0.004793684,4000,0,-0.009576808,0.0059856754,-9.792284,4000,0
14148000,-0.0021305222,-0.0021305226,0.004261065,4000,0,0.008379708,-0.0011969296,-9.823412,4000,0
14152000,0.00026632223,-0.0066578994,0.0047936956,4000,0,-0.029927526,0.004788576,-9.844959,4000,0
14156000,0.0015979012,-0.006125269,0.0023968483,4000,0,-0.049081136,0.02394219,-9.829395,4000,0
14160000,0.0037284223,-0.0021305277,0.002663168,4000,0,-0.021547817,0.051475517,-9.812637,4000,0
14164000,0.002130524,0.0031957917,0.0029294828,4000,0,-0.017956512,0.021547988,-9.804258,4000,0
14168000,0.0034621058,0.003994745,-0.00026631693,4000,0,-0.039504327,0.013168282,-9.818622,4000,0
14172000,0.004527382,0.0047936835,0.005060006,4000,0,-0.029927524,0.04549001,-9.809044,4000,0
14176000,0.0029294866,0.005059995,0.010918964,4000,0,-0.0035913023,0.013168282,-9.801862,4000,0
14180000,0.0026631719,0.0018642123,0.010386325,4000,0,0.008379707,-0.013167938,-9.797075,4000,0
14184000,0.0005326374,0.0010652536,0.014114756,4000,0,0.0035913023,0.0359132,-9.764753,4000,0
14188000,-0.003462121,0.0031957754,0.010120015,4000,0,-0.0047884043,0.055066817,-9.743204,4000,0
14192000,-0.0047936994,0.0002662918,-0.0071905307,4000,0,-0.0035913025,0.010774078,-9.751583,4000,0
14196000,-0.0010652759,-0.004261076,-0.012516851,4000,0,-0.0071826046,0.009576978,-9.787498,4000,0
14200000,0.0026631616,-0.0021305424,-0.006657899,4000,0,-0.009576809,0.04189871,-9.798271,4000,0
14204000,-0.0018642046,0.0026631688,-0.0034621088,4000,0,-0.025139121,0.029927697,-9.785105,4000,0
14208000,-0.0077231615,0.0023968567,0.003994747,4000,0,-0.053869545,-0.0071824337,-9.805455,4000,0
14212000,-0.004527371,0.0018642261,0.0074568507,4000,0,-0.06105215,-0.020350542,-9.8198185,4000,0
14216000,-1.588704e-08,0.0063915877,-9.5341495e-09,4000,0,-0.04668694,0.0011972717,-9.800665,4000,0
14220000,0.001331579,0.005858956,-0.0007989512,4000,0,-0.02274492,0.023942187,-9.792284,4000,0
14224000,0.0037284351,0.004527372,0.003994737,4000,0,-0.031124622,0.02633639,-9.787498,4000,0
14228000,0.0045273723,0.003462114,0.0015978946,4000,0,-0.038307235,0.033519,-9.782707,4000,0
14232000,0.0018642147,-0.002929477,0.0002663095,4000,0,-0.0011971008,0.050278414,-9.775527,4000,0
14236000,-0.0023968497,-0.005060009,0.0047936845,4000,0,0.025139121,0.059855223,-9.750386,4000,0
14240000,-0.004527382,-0.0037284275,0.0077231624,4000,0,0.01436521,0.0407016,-9.7396145,4000,0
14244000,-0.004793705,0.0015978977,0.008788424,4000,0,-0.01316811,-0.0059853336,-9.76116,4000,0
14248000,-0.0047936942,0.003462115,0.01225054,4000,0,-0.020350715,0.0011972721,-9.76954,4000,0
14252000,0.0002663424,-0.0031957747,0.011451599,4000,0,-0.020350715,0.06584073,-9.76954,4000,0
14256000,0.0037284393,-0.004527361,0.0034621132,4000,0,-0.015562311,0.092176944,-9.782708,4000,0
14260000,-0.00026631207,-0.0021305284,-0.0010652676,4000,0,-0.0047884043,0.06823493,-9.803061,4000,0
14264000,-0.0029294782,-0.001864212,-0.00026631806,4000,0,-0.014365209,0.037110306,-9.849747,4000,0
14268000,-0.0023968492,-0.0002663101,0.00612527,4000,0,-0.016759414,0.022745091,-9.861719,4000,0
14272000,-0.0010652613,-0.0018642095,0.007190537,4000,0,0.009576809,0.005985676,-9.822214,4000,0
14276000,0.0034621297,-0.007989476,-0.001597892,4000,0,0.031124622,-0.020350542,-9.806652,4000,0
14280000,0.0031957915,-0.0053263237,-0.0002663139,4000,0,0.01316811,-0.043095466,-9.797075,4000,0
14284000,-0.001864224,-0.0002663226,0.0061252676,4000,0,-0.01316811,-0.033518657,-9.791088,4000,0
14288000,0.00053264335,-0.0055926363,0.003728429,4000,0,-0.01316811,-0.01556214,-9.812637,4000,0
14292000,0.007456865,-0.008788424,-0.0013315685,4000,0,-0.017956512,-0.034715753,-9.797075,4000,0
14296000,0.010386337,-0.0018642095,-0.0031957682,4000,0,-0.043095633,-0.04668677,-9.798271,4000,0
14300000,0.003994748,0.0037284347,-0.0037284102,4000,0,-0.031124622,-0.04548967,-9.8198185,4000,0
14304000,-1.3239201e-09,0.0021305333,-0.0031957908,4000,0,0.0059855045,-0.032321554,-9.781511,4000,0
14308000,0.006657903,-0.00053263945,0.0010652599,4000,0,0.0023942024,-0.035912853,-9.776724,4000,0
14312000,0.011185278,0.0007989441,0.0037284296,4000,0,0.023942018,-0.05027807,-9.811439,4000,0
14316000,0.008522115,0.0021305468,-0.0018642073,4000,0,0.06823475,-0.005985332,-9.836578,4000,0
14320000,-0.000798951,0.0013315949,-0.0047936854,4000,0,0.044292733,0.02633639,-9.831791,4000,0
14324000,-0.0077231633,0.0013315938,0.0026631642,4000,0,-0.0035913028,-0.004788233,-9.800665,4000,0
14328000,-0.0031957906,0.0007989654,0.007723166,4000,0,-0.02274492,-0.02513895,-9.792284,4000,0
14332000,0.0018642194,-0.0018642012,0.0066579045,4000,0,0.0011971008,-0.020350542,-9.803061,4000,0
14336000,0.005060004,-0.0023968413,0.011717913,4000,0,0.049081136,-0.016759245,-9.813835,4000,0
14340000,0.01145158,0.0007989691,0.014114765,4000,0,0.062249243,-0.023941848,-9.816229,4000,0
14344000,0.015978966,0.0010653185,0.0055926396,4000,0,0.034715924,-0.032321554,-9.840169,4000,0
14348000,0.016245287,-0.000532629,0.005059998,4000,0,0.005985504,0.00957698,-9.872493,4000,0
14352000,0.011451595,-0.0015979398,0.011451588,4000,0,-0.008379708,0.044292904,-9.872493,4000,0
14356000,0.0010652768,-0.004527406,0.009321047,4000,0,-0.025139121,0.020350888,-9.848549,4000,0
14360000,-0.007989466,-0.0069242455,0.0026631467,4000,0,-0.023942016,-0.0059853327,-9.807848,4000,0
14364000,-0.007723171,-0.010652639,0.0053263335,4000,0,-0.01436521,-0.019153446,-9.786301,4000,0
14368000,-0.002396848,-0.017044213,0.009321099,4000,0,-0.025139123,0.0011972726,-9.800665,4000,0
14372000,0.0013315901,-0.013315798,0.0055926573,4000,0,-0.02873042,0.0395045,-9.818621,4000,0
14376000,0.0021305208,0.0021305324,0.001065275,4000,0,-0.013168109,0.037110306,-9.846155,4000,0
14380000,0.0018642091,0.00639159,-0.0023968418,4000,0,0.0035913025,0.021547988,-9.838972,4000,0
14384000,0.0039947387,-0.0010652669,-0.00133159,4000,0,0.008379708,0.019153787,-9.803061,4000,0
14388000,0.007190533,-0.0034621176,0.0034621079,4000,0,-0.020350713,0.003591474,-9.788693,4000,0
14392000,0.005858946,-0.001331595,0.008788438,4000,0,-0.053869545,-0.022744747,-9.77433,4000,0
14396000,0.0037284258,-0.0010652683,0.0074568517,4000,0,-0.051475346,-0.032321554,-9.763554,4000,0
14400000,0.0034621125,-0.0007989375,-0.0018642128,4000,0,-0.031124622,-0.023941848,-9.762358,4000,0
14404000,-0.0013315754,0.0066579096,-0.004527367,4000,0,-0.017956514,-0.03112445,-9.785105,4000,0
14408000,-0.003994712,0.011451601,0.0055926424,4000,0,-0.0071826056,-0.033518657,-9.810242,4000,0
14412000,0.00026636294,0.0010652818,0.012783172,4000,0,0.011971008,-0.007182434,-9.798271,4000,0
14416000,0.0050600325,-0.005326302,0.009587378,4000,0,0.0023942017,0.014365382,-9.7803135,4000,0
14420000,0.004793669,0.0015978973,0.008788445,4000,0,-0.01316811,-0.0023940303,-9.803061,4000,0
14424000,0.00026630767,0.0037284193,0.004527381,4000,0,-0.0011971011,-0.029927352,-9.827002,4000,0
14428000,-0.0005326388,0.002130529,-0.0026631607,4000,0,-0.0035913025,-0.020350542,-9.807847,4000,0
14432000,0.002396849,0.0018642113,0.0026631597,4000,0,0.01316811,0.009576978,-9.7803135,4000,0
14436000,-0.0010652598,0.00026630846,0.008255803,4000,0,0.06943185,0.022745091,-9.770737,4000,0
14440000,-0.010119999,-0.0050600325,0.0055926414,4000,0,0.06464346,0.016759584,-9.792285,4000,0
14444000,-0.011185269,-0.0058589717,0.0013315814,4000,0,0.008379707,0.009576979,-9.795878,4000,0
14448000,-0.0066579073,4.9511577e-09,0.002130516,4000,0,-0.023942018,1.70636e-07,-9.776724,4000,0
14452000,-0.0047936887,-0.0018642012,0.006924223,4000,0,-0.041898537,0.019153787,-9.810242,4000,0
14456000,0.00079895015,-0.0013315754,0.0021305317,4000,0,-0.035913024,0.04908131,-9.837774,4000,0
14460000,0.010652645,0.0021305375,-0.0023968401,4000,0,-0.01436521,0.033519,-9.816229,4000,0
14464000,0.013315804,-0.0013315886,-0.0007989626,4000,0,-0.021547817,1.7109566e-07,-9.803061,4000,0
14468000,0.00639159,-0.0021305035,-0.006125279,4000,0,-0.019153617,-0.011970838,-9.793484,4000,0
14472000,0.0018642172,-0.00026630564,-0.006657902,4000,0,0.016759414,-0.0011969302,-9.792285,4000,0
14476000,0.0058589582,0.0013315671,0.00079894986,4000,0,0.029927524,-0.02633605,-9.821015,4000,0
14480000,0.010918961,0.005858955,0.0018642196,4000,0,-0.0071826056,-0.041898366,-9.824609,4000,0
14484000,0.0071905423,0.00772315,0.006125285,4000,0,-0.02873042,0.008379879,-9.835382,4000,0
14488000,-0.0026631241,-0.0013316186,0.013315809,4000,0,0.0023942017,0.028730597,-9.878479,4000,0
14492000,-0.0039947242,-0.0050600143,0.011717914,4000,0,0.015562311,0.025139295,-9.847351,4000,0
14496000,0.0069242106,-0.0010652273,0.0077231806,4000,0,-0.014365209,0.05746102,-9.77313,4000,0
14500000,0.0127831865,-0.0047936644,0.0031957873,4000,0,-0.009576808,0.07541753,-9.752781,4000,0
14504000,0.0042610494,-1.8249581e-08,0.0053263293,4000,0,0.051475342,0.04908131,-9.76116,4000,0
14508000,-0.000532647,0.00825578,0.013582135,4000,0,0.053869545,0.0023943735,-9.785105,4000,0
14512000,0.0042610434,0.005858975,0.0042610453,4000,0,0.019153617,-0.022744747,-9.812637,4000,0
14516000,0.0034620902,0.004527389,-0.006657903,4000,0,0.020350713,-0.00119693,-9.794682,4000,0
14520000,0.0023968525,0.0021305217,0.0018642121,4000,0,0.016759414,0.02633639,-9.777922,4000,0
14524000,0.0034621179,-0.0031957987,0.008522112,4000,0,0.0023942022,0.050278418,-9.791088,4000,0
14528000,-0.001597901,-0.00053264305,0.005326321,4000,0,-0.029927524,0.063446514,-9.788693,4000,0
14532000,-0.0047936984,0.0045273653,-0.0010652677,4000,0,-0.06464346,0.037110306,-9.777922,4000,0
14536000,-0.003462114,-2.9796217e-09,-0.0026631563,4000,0,-0.04668694,0.002394373,-9.795877,4000,0
14540000,-0.0007989546,-0.0069242185,0.00053264014,4000,0,0.0,-0.0059853327,-9.815032,4000,0
14544000,0.0002663258,-0.009321065,-0.003462107,4000,0,0.025139121,-0.0023940308,-9.800665,4000,0
14548000,-0.0034620804,-0.0077231624,-0.012250555,4000,0,0.02633622,-0.016759245,-9.78989,4000,0
14552000,-0.006657885,-0.0005326142,-0.0079895,4000,0,0.0047884043,-0.035912856,-9.79827,4000,0
14556000,-0.0037283988,0.010386344,0.0021305056,4000,0,-0.011971008,-0.017956343,-9.810242,4000,0
14560000,0.00053262664,0.015712652,0.0015978757,4000,0,-0.015562311,0.016759586,-9.799467,4000,0
14564000,-0.00079894497,0.01171791,0.0018642194,4000,0,-0.017956514,0.047884207,-9.787498,4000,0
