Format Version,1.23,Take Name,Take 2023-04-17 01.50.34 PM,Take Notes,,Capture Frame Rate,200.000000,Export Frame Rate,180.000000,Capture Start Time,2023-04-17 01.50.34.841 下午,Capture Start Frame,271873,Total Frames in Take,7438,Total Exported Frames,6694,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
1718,9.544000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.011451,-0.099295,0.018800,0.994815,1454.542358,892.382080,2605.688477
1719,9.550000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.010414,-0.098896,0.018967,0.994862,1455.446411,894.786377,2604.492432
1720,9.555000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.009638,-0.098735,0.019008,0.994886,1456.207031,896.745300,2603.378418
1721,9.561000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.008655,-0.098415,0.019143,0.994924,1457.137085,899.135742,2602.058838
1722,9.566000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.007718,-0.098085,0.019276,0.994962,1457.882690,901.143677,2600.958496
1723,9.572000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.006725,-0.097755,0.019398,0.994999,1458.824951,903.591125,2599.609131
1724,9.577000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.005926,-0.097476,0.019589,0.995027,1459.591797,905.606628,2598.427979
1725,9.583000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.004932,-0.097221,0.019756,0.995055,1460.520508,908.043884,2597.025146
1726,9.588000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.004045,-0.096882,0.019912,0.995088,1461.301147,910.104248,2595.877686
1727,9.594000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.003002,-0.096536,0.020149,0.995121,1462.280396,912.573364,2594.494385
1728,9.599000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.002199,-0.096134,0.020361,0.995158,1463.076294,914.650513,2593.281982
1729,9.605000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.001374,-0.095785,0.020656,0.995187,1464.017334,917.133545,2591.757080
1730,9.611000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,0.000469,-0.095383,0.020858,0.995222,1464.970581,919.650330,2590.235352
1731,9.616000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.000332,-0.094989,0.021086,0.995255,1465.775269,921.763672,2589.064697
1732,9.622000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.001267,-0.094556,0.021409,0.995288,1466.732422,924.292297,2587.511230
1733,9.627000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.001877,-0.094302,0.021592,0.995308,1467.548340,926.395386,2586.176514
1734,9.633000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.002711,-0.093832,0.021761,0.995347,1468.484985,928.925537,2584.587402
1735,9.638000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.003506,-0.093416,0.021859,0.995381,1469.317871,931.059143,2583.314697
1736,9.644000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.004308,-0.092869,0.021949,0.995427,1470.301758,933.630493,2581.692383
1737,9.650000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.005093,-0.092345,0.022165,0.995467,1471.246704,936.193726,2580.011963
1738,9.655000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.005686,-0.091925,0.022099,0.995504,1472.040405,938.356140,2578.596191
1739,9.661000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.006720,-0.091411,0.022350,0.995540,1473.035034,940.932800,2576.995361
1740,9.666000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.007608,-0.090961,0.022619,0.995569,1473.802246,943.125427,2575.648682
1741,9.672000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.008759,-0.090578,0.023039,0.995584,1474.752441,945.738403,2573.937744
1742,9.677000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.009579,-0.090324,0.023383,0.995592,1475.519531,947.931213,2572.489746
1743,9.683000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.010801,-0.090041,0.023706,0.995597,1476.402588,950.549744,2570.838379
1744,9.688000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.011839,-0.089775,0.024256,0.995596,1477.116089,952.766479,2569.373779
1745,9.694000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.013180,-0.089574,0.024796,0.995584,1477.923828,955.410767,2567.594238
1746,9.699000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.014235,-0.089446,0.025299,0.995569,1478.558594,957.622681,2566.153320
1747,9.705000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.015575,-0.089454,0.025840,0.995534,1479.309204,960.240845,2564.411865
1748,9.711000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.016798,-0.089509,0.026235,0.995499,1480.047363,962.877075,2562.688721
1749,9.716000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.017988,-0.089566,0.026634,0.995462,1480.611938,965.090881,2561.279297
1750,9.722000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.019243,-0.089586,0.026809,0.995432,1481.302002,967.773804,2559.511719
1751,9.727000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.020312,-0.089710,0.026974,0.995395,1481.857910,969.987915,2558.096436
1752,9.733000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.021346,-0.089791,0.026845,0.995370,1482.493652,972.621948,2556.362793
1753,9.738000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.022086,-0.089896,0.026852,0.995344,1482.975464,974.806946,2554.943604
1754,9.744000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.022912,-0.090048,0.026602,0.995318,1483.569824,977.456909,2553.135986
1755,9.750000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.023791,-0.090200,0.026378,0.995290,1484.140747,980.077881,2551.498535
1756,9.755000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.024358,-0.090213,0.026028,0.995284,1484.619385,982.293091,2550.064941
1757,9.761000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.024931,-0.090540,0.025498,0.995254,1485.164551,984.959167,2548.278320
1758,9.766000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.025392,-0.090772,0.025047,0.995233,1485.614990,987.151001,2546.804932
1759,9.772000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.025972,-0.091073,0.024564,0.995202,1486.108276,989.840454,2545.022705
1760,9.777000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.026515,-0.091181,0.024242,0.995186,1486.537720,992.057068,2543.504150
1761,9.783000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.027002,-0.091536,0.023690,0.995154,1487.045654,994.715271,2541.721191
1762,9.788000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.027380,-0.091881,0.023432,0.995118,1487.442993,996.947998,2540.224121
1763,9.794000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.027931,-0.092146,0.023153,0.995084,1487.963013,999.605835,2538.489990
1764,9.800000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.028467,-0.092460,0.023003,0.995044,1488.458252,1002.313232,2536.707520
1765,9.805000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.029051,-0.092727,0.023151,0.994998,1488.850586,1004.497742,2535.098145
1766,9.811000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.029609,-0.092982,0.023205,0.994957,1489.330811,1007.178040,2533.214111
1767,9.816000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.030196,-0.093135,0.023306,0.994923,1489.750610,1009.428711,2531.613281
1768,9.822000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.030709,-0.093346,0.023232,0.994889,1490.275879,1012.129761,2529.740234
1769,9.827000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.031388,-0.093470,0.023543,0.994849,1490.691528,1014.345886,2528.175293
1770,9.833000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.032091,-0.093433,0.023674,0.994827,1491.233398,1017.038818,2526.249756
1771,9.838000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.032640,-0.093435,0.023757,0.994807,1491.687378,1019.296387,2524.723877
1772,9.844000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.033352,-0.093517,0.023763,0.994775,1492.217041,1021.971680,2522.864014
1773,9.849000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.033862,-0.093367,0.023862,0.994770,1492.643433,1024.231323,2521.299316
1774,9.855000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.034658,-0.093143,0.024185,0.994756,1493.170532,1026.895996,2519.516846
1775,9.861000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.035230,-0.092977,0.024080,0.994753,1493.748169,1029.641968,2517.595703
1776,9.866000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.035883,-0.092759,0.024365,0.994744,1494.204224,1031.900513,2516.071045
1777,9.872000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.036532,-0.092448,0.024457,0.994747,1494.751831,1034.606201,2514.178223
1778,9.877000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.037060,-0.092165,0.024513,0.994752,1495.194336,1036.875732,2512.692627
1779,9.883000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.037820,-0.091845,0.024824,0.994745,1495.784546,1039.628418,2510.800049
1780,9.888000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.038460,-0.091462,0.024917,0.994754,1496.294434,1041.944458,2509.263428
1781,9.894000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.039295,-0.091104,0.025212,0.994746,1496.854126,1044.722778,2507.389160
1782,9.900000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.040115,-0.090592,0.025332,0.994757,1497.415283,1047.467285,2505.536133
1783,9.905000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.040675,-0.090223,0.025459,0.994765,1497.952026,1049.807617,2504.006104
1784,9.911000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.041476,-0.089959,0.025565,0.994753,1498.575684,1052.611206,2502.093750
1785,9.916000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.042215,-0.089478,0.025785,0.994760,1499.083862,1054.944580,2500.561279
1786,9.922000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.043212,-0.089132,0.026084,0.994740,1499.653687,1057.721802,2498.717041
1787,9.927000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.043979,-0.088869,0.026193,0.994727,1500.172485,1060.028564,2497.173584
1788,9.933000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.045007,-0.088727,0.026452,0.994687,1500.776123,1062.811279,2495.341309
1789,9.938000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.045830,-0.088666,0.026726,0.994648,1501.249268,1065.198853,2493.736816
1790,9.944000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.046814,-0.088629,0.026713,0.994605,1501.807739,1067.993896,2491.936523
1791,9.949000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.047636,-0.088661,0.026860,0.994560,1502.330566,1070.313354,2490.381836
1792,9.955000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.048589,-0.088649,0.026893,0.994514,1502.928955,1073.097534,2488.573730
1793,9.961000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.049564,-0.088783,0.026867,0.994454,1503.483765,1075.904785,2486.713379
1794,9.966000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.050335,-0.088959,0.026838,0.994401,1503.958984,1078.271118,2485.186279
1795,9.972000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.051149,-0.089230,0.026430,0.994346,1504.575684,1081.109619,2483.291260
1796,9.977000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.051939,-0.089432,0.026324,0.994289,1505.026733,1083.420532,2481.780762
1797,9.983000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.052824,-0.089712,0.026269,0.994219,1505.593506,1086.246094,2479.964844
1798,9.988000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.053608,-0.089962,0.026125,0.994158,1506.060425,1088.590454,2478.453369
1799,9.994000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.054650,-0.090348,0.026066,0.994068,1506.647705,1091.451660,2476.636719
1800,10.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.055564,-0.090825,0.025505,0.993989,1507.169434,1094.302612,2474.873291
1801,10.005000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.056354,-0.091173,0.025289,0.993918,1507.666870,1096.646240,2473.369385
1802,10.011000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.057436,-0.091681,0.025046,0.993815,1508.249756,1099.444092,2471.714844
1803,10.016000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.058115,-0.091955,0.024551,0.993763,1508.703003,1101.809082,2470.255859
1804,10.022000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.059201,-0.092498,0.024133,0.993658,1509.255859,1104.669556,2468.391113
1805,10.027000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.060021,-0.092871,0.023784,0.993583,1509.764282,1107.062988,2466.952637
1806,10.033000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.060992,-0.093108,0.023292,0.993513,1510.325806,1109.950073,2465.214111
1807,10.038000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.061835,-0.093584,0.022864,0.993426,1510.837769,1112.322876,2463.766602
1808,10.044000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.062965,-0.094012,0.022422,0.993325,1511.434448,1115.190918,2462.064941
1809,10.050000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.064091,-0.094329,0.021894,0.993235,1512.040771,1118.079590,2460.362305
1810,10.055000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.065124,-0.094654,0.021768,0.993139,1512.510132,1120.446411,2458.976318
1811,10.061000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.066207,-0.094929,0.021375,0.993050,1513.135864,1123.321289,2457.300781
1812,10.066000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.067210,-0.095132,0.021088,0.992969,1513.640015,1125.749512,2455.970215
1813,10.072000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.068591,-0.095425,0.020949,0.992850,1514.237183,1128.616089,2454.288086
1814,10.077000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.069448,-0.095797,0.020456,0.992765,1514.728149,1131.018188,2452.930908
1815,10.083000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.070476,-0.096072,0.020037,0.992674,1515.309692,1133.902222,2451.397461
1816,10.088000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.071540,-0.096395,0.019718,0.992573,1515.759521,1136.286743,2450.084961
1817,10.094000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.072616,-0.096799,0.019211,0.992466,1516.331543,1139.212646,2448.399170
1818,10.099000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.073491,-0.097100,0.018899,0.992378,1516.805542,1141.635010,2447.134766
1819,10.105000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.074635,-0.097450,0.018629,0.992263,1517.318848,1144.471802,2445.601807
1820,10.111000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.075691,-0.097820,0.018219,0.992154,1517.847778,1147.321411,2444.019287
1821,10.116000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.076583,-0.098221,0.017883,0.992052,1518.304443,1149.703125,2442.807861
1822,10.122000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.077733,-0.098681,0.017589,0.991922,1518.790894,1152.582397,2441.240479
1823,10.127000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.078689,-0.098851,0.017388,0.991834,1519.178711,1154.899170,2440.010498
1824,10.133000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.079596,-0.099316,0.017002,0.991722,1519.741089,1157.744751,2438.552246
1825,10.138000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.080200,-0.099786,0.016459,0.991635,1520.118652,1160.100952,2437.354248
1826,10.144000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.081123,-0.100293,0.015818,0.991519,1520.531982,1162.875732,2435.830566
1827,10.150000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.082047,-0.100869,0.015284,0.991393,1521.018433,1165.643921,2434.441650
1828,10.155000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.082551,-0.101449,0.014765,0.991300,1521.359009,1167.986938,2433.251953
1829,10.161000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.083016,-0.102009,0.013963,0.991215,1521.727661,1170.764160,2431.802246
1830,10.166000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.083543,-0.102264,0.013493,0.991151,1522.101440,1173.043945,2430.770508
1831,10.172000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.084138,-0.102929,0.013057,0.991038,1522.487305,1175.754150,2429.428711
1832,10.177000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.084360,-0.103414,0.012338,0.990978,1522.811279,1178.066040,2428.339355
1833,10.183000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.084509,-0.103809,0.011552,0.990933,1523.112427,1180.877808,2426.981934
1834,10.188000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.084625,-0.104296,0.011099,0.990877,1523.371704,1183.198364,2425.832764
1835,10.194000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.085047,-0.104977,0.010821,0.990772,1523.694702,1185.931519,2424.594482
1836,10.199000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.085313,-0.105522,0.010552,0.990694,1523.928345,1188.235352,2423.562012
1837,10.205000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.085304,-0.106283,0.009817,0.990621,1524.217529,1191.073486,2422.201904
1838,10.211000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.085282,-0.106853,0.009096,0.990569,1524.461670,1193.925171,2420.932617
1839,10.216000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.085345,-0.107330,0.008787,0.990515,1524.636230,1196.300049,2419.942383
1840,10.222000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.085462,-0.107928,0.008599,0.990441,1524.868042,1199.181763,2418.756836
1841,10.227000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.085604,-0.108478,0.008535,0.990369,1525.045898,1201.569702,2417.764160
1842,10.233000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.085782,-0.109080,0.008422,0.990289,1525.253784,1204.421997,2416.559814
1843,10.238000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.085944,-0.109469,0.008375,0.990232,1525.398804,1206.793091,2415.606201
1844,10.244000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.086042,-0.109955,0.008242,0.990171,1525.567749,1209.673340,2414.504395
1845,10.250000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.086108,-0.110340,0.008113,0.990124,1525.705811,1212.613403,2413.456299
1846,10.255000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.086026,-0.110765,0.007803,0.990086,1525.767334,1215.062744,2412.604004
1847,10.261000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.085898,-0.111311,0.007486,0.990038,1525.838623,1218.016235,2411.588623
1848,10.266000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.085759,-0.111660,0.007316,0.990012,1525.876831,1220.510498,2410.727783
1849,10.272000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.085625,-0.112036,0.007237,0.989982,1525.908936,1223.505127,2409.696533
1850,10.277000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.085548,-0.112394,0.007243,0.989948,1525.924316,1225.987793,2408.877686
1851,10.283000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.085319,-0.112844,0.007139,0.989917,1525.893799,1229.000244,2407.844482
1852,10.288000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.085185,-0.113222,0.007184,0.989885,1525.850952,1231.524170,2407.016113
1853,10.294000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.085054,-0.113687,0.007346,0.989842,1525.819946,1234.528564,2406.061523
1854,10.300000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.084981,-0.114176,0.007629,0.989790,1525.754517,1237.525635,2405.141602
1855,10.305000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.084894,-0.114642,0.007837,0.989742,1525.704956,1240.042114,2404.367432
1856,10.311000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.084786,-0.115117,0.008121,0.989694,1525.636719,1243.082153,2403.437500
1857,10.316000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.084627,-0.115542,0.008346,0.989656,1525.561279,1245.620850,2402.637207
1858,10.322000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.084393,-0.115996,0.008533,0.989621,1525.457642,1248.690918,2401.651611
1859,10.327000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.084186,-0.116347,0.008654,0.989596,1525.372559,1251.264893,2400.828857
1860,10.333000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.083944,-0.116748,0.008826,0.989568,1525.260742,1254.369995,2399.830811
1861,10.338000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.083782,-0.117021,0.009051,0.989548,1525.169434,1256.956299,2399.021973
1862,10.344000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.083695,-0.117351,0.009436,0.989512,1525.071411,1260.080200,2398.052734
1863,10.349000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.083544,-0.117611,0.009662,0.989492,1524.979736,1262.718750,2397.192139
1864,10.355000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.083457,-0.117893,0.010015,0.989462,1524.879761,1265.885132,2396.206299
1865,10.361000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.083516,-0.118137,0.010426,0.989424,1524.779541,1269.044189,2395.260254
1866,10.366000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.083664,-0.118334,0.010864,0.989383,1524.705688,1271.684937,2394.478027
1867,10.372000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.083956,-0.118474,0.011449,0.989335,1524.596191,1274.845215,2393.529297
1868,10.377000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.084247,-0.118479,0.012012,0.989303,1524.522583,1277.477661,2392.716064
1869,10.383000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.084636,-0.118409,0.012680,0.989270,1524.434204,1280.631470,2391.780029
1870,10.388000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.085024,-0.118386,0.013235,0.989232,1524.340332,1283.253052,2391.049805
1871,10.394000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.085537,-0.118344,0.013854,0.989185,1524.211670,1286.400391,2390.232422
1872,10.400000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.086075,-0.118171,0.014444,0.989150,1524.092529,1289.550659,2389.436279
1873,10.405000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.086493,-0.118006,0.014936,0.989126,1524.000610,1292.171509,2388.754639
1874,10.411000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.087002,-0.117666,0.015539,0.989113,1523.915894,1295.315918,2387.919922
1875,10.416000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.087421,-0.117378,0.016033,0.989102,1523.865356,1297.947021,2387.217041
1876,10.422000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.087888,-0.116922,0.016562,0.989106,1523.812866,1301.089111,2386.416748
1877,10.427000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.088205,-0.116473,0.016898,0.989125,1523.775269,1303.723022,2385.782959
1878,10.433000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.088558,-0.115925,0.017344,0.989150,1523.723633,1306.881470,2385.000977
1879,10.438000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.088859,-0.115455,0.017728,0.989172,1523.711060,1309.512817,2384.318359
1880,10.444000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.089266,-0.114831,0.018306,0.989197,1523.720337,1312.637695,2383.517578
1881,10.449000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.089601,-0.114327,0.018821,0.989215,1523.743652,1315.280884,2382.878174
1882,10.455000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.089954,-0.113641,0.019391,0.989251,1523.791138,1318.474243,2382.128662
1883,10.461000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.090085,-0.113084,0.019749,0.989296,1523.814697,1321.678833,2381.312988
