Format Version,1.23,Take Name,Take 2023-04-16 08.31.25 PM,Take Notes,,Capture Frame Rate,200.000000,Export Frame Rate,180.000000,Capture Start Time,2023-04-16 08.31.25.957 下午,Capture Start Frame,98506,Total Frames in Take,11727,Total Exported Frames,10554,Rotation Type,Quaternion,Length Units,Millimeters,Coordinate Space,Global

,Type,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body,Rigid Body
,Name,Frame,Frame,Frame,Frame,Frame,Frame,Frame,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody,RigidBody
,ID,C21BDE43D54311EDA1C33D84CA38ABB2,C21BDE43D54311EDA1C33D84CA38ABB2,C21BDE43D54311EDA1C33D84CA38ABB2,C21BDE43D54311EDA1C33D84CA38ABB2,C21BDE43D54311EDA1C33D84CA38ABB2,C21BDE43D54311EDA1C33D84CA38ABB2,C21BDE43D54311EDA1C33D84CA38ABB2,3AD658EDDC5211EDA1C33D84CA38ACB2,3AD658EDDC5211EDA1C33D84CA38ACB2,3AD658EDDC5211EDA1C33D84CA38ACB2,3AD658EDDC5211EDA1C33D84CA38ACB2,3AD658EDDC5211EDA1C33D84CA38ACB2,3AD658EDDC5211EDA1C33D84CA38ACB2,3AD658EDDC5211EDA1C33D84CA38ACB2
,,Rotation,Rotation,Rotation,Rotation,Position,Position,Position,Rotation,Rotation,Rotation,Rotation,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,W,X,Y,Z,X,Y,Z,W,X,Y,Z
1866,10.366000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.030046,-0.118507,-0.029024,0.992074,1319.837891,1851.646606,1866.545654
1867,10.372000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.030187,-0.116724,-0.028253,0.992303,1319.446045,1851.691528,1867.168823
1868,10.377000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.030254,-0.115145,-0.027675,0.992502,1319.130493,1851.713135,1867.717896
1869,10.383000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.030260,-0.113348,-0.027093,0.992725,1318.785767,1851.736450,1868.371582
1870,10.388000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.030232,-0.111808,-0.026631,0.992913,1318.473511,1851.757202,1868.956421
1871,10.394000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.030192,-0.109991,-0.026107,0.993131,1318.122192,1851.806274,1869.624023
1872,10.400000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.030179,-0.108213,-0.025475,0.993343,1317.766602,1851.860352,1870.331177
1873,10.405000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.030144,-0.106738,-0.025008,0.993516,1317.500366,1851.905762,1870.930908
1874,10.411000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.030024,-0.104888,-0.024419,0.993731,1317.157593,1851.928101,1871.641479
1875,10.416000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.029865,-0.103414,-0.024148,0.993897,1316.928711,1851.991211,1872.205078
1876,10.422000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.029669,-0.101635,-0.023598,0.994099,1316.606323,1852.045776,1872.926025
1877,10.427000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.029556,-0.100182,-0.023198,0.994260,1316.298828,1852.100586,1873.494141
1878,10.433000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.029293,-0.098476,-0.022446,0.994455,1315.930664,1852.131714,1874.172485
1879,10.438000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.028978,-0.097131,-0.021827,0.994610,1315.604248,1852.154297,1874.733643
1880,10.444000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.028589,-0.095511,-0.021025,0.994796,1315.183960,1852.113525,1875.395020
1881,10.449000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.028292,-0.094220,-0.020306,0.994942,1314.802612,1852.089844,1875.913574
1882,10.455000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.027995,-0.092707,-0.019327,0.995112,1314.318970,1852.088623,1876.547729
1883,10.461000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.027782,-0.091147,-0.018098,0.995285,1313.825439,1852.078979,1877.178467
1884,10.466000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.027602,-0.089846,-0.016940,0.995429,1313.403198,1852.069092,1877.658081
1885,10.472000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.027461,-0.088222,-0.015544,0.995601,1312.902344,1852.058228,1878.249512
1886,10.477000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.027334,-0.086900,-0.014299,0.995739,1312.479736,1852.053467,1878.725464
1887,10.483000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.027295,-0.085256,-0.012707,0.995904,1311.937866,1852.045776,1879.304932
1888,10.488000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.027301,-0.083933,-0.011337,0.996033,1311.500000,1852.042725,1879.785278
1889,10.494000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.027245,-0.082274,-0.009523,0.996192,1310.978394,1852.012695,1880.360107
1890,10.500000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.027145,-0.080657,-0.007805,0.996342,1310.432495,1851.995850,1880.891846
1891,10.505000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.026971,-0.079305,-0.006294,0.996466,1309.989990,1851.966919,1881.336182
1892,10.511000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.026923,-0.077661,-0.004476,0.996606,1309.475586,1851.890015,1881.872925
1893,10.516000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.026837,-0.076285,-0.002973,0.996720,1309.010254,1851.843384,1882.328369
1894,10.522000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.026735,-0.074691,-0.001128,0.996848,1308.477783,1851.801025,1882.836426
1895,10.527000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.026709,-0.073347,0.000406,0.996949,1308.029175,1851.755127,1883.256958
1896,10.533000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.026536,-0.071718,0.002228,0.997069,1307.496826,1851.725464,1883.754272
1897,10.538000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.026379,-0.070484,0.003594,0.997158,1307.055420,1851.698486,1884.163208
1898,10.544000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.026094,-0.069005,0.005004,0.997262,1306.544556,1851.717896,1884.634766
1899,10.550000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.025866,-0.067564,0.006291,0.997360,1306.035767,1851.710327,1885.138306
1900,10.555000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.025684,-0.066385,0.007237,0.997437,1305.630615,1851.702881,1885.541870
1901,10.561000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.025276,-0.065045,0.008064,0.997530,1305.127930,1851.779175,1886.005005
1902,10.566000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.024900,-0.064098,0.008592,0.997596,1304.730469,1851.845459,1886.372314
1903,10.572000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.024514,-0.062971,0.009106,0.997673,1304.240479,1851.921021,1886.856812
1904,10.577000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.024114,-0.062113,0.009350,0.997734,1303.852661,1852.012817,1887.215820
1905,10.583000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.023546,-0.061201,0.009474,0.997803,1303.361328,1852.130493,1887.646240
1906,10.588000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.023056,-0.060506,0.009400,0.997857,1302.976074,1852.230225,1887.999634
1907,10.594000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.022393,-0.059695,0.009092,0.997924,1302.532471,1852.361694,1888.390381
1908,10.599000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.021824,-0.059113,0.008680,0.997975,1302.179565,1852.465576,1888.702637
1909,10.605000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.021235,-0.058405,0.008143,0.998034,1301.752808,1852.578491,1889.106323
1910,10.611000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.020665,-0.057788,0.007653,0.998086,1301.311035,1852.666504,1889.522949
1911,10.616000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.020155,-0.057278,0.007303,0.998128,1300.942139,1852.769775,1889.851807
1912,10.622000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.019554,-0.056706,0.006850,0.998176,1300.517578,1852.896484,1890.197021
1913,10.627000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.019143,-0.056310,0.006388,0.998209,1300.196533,1852.979126,1890.487793
1914,10.633000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.018663,-0.055853,0.005833,0.998248,1299.814575,1853.044922,1890.848145
1915,10.638000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.018213,-0.055516,0.005408,0.998277,1299.515869,1853.078247,1891.159790
1916,10.644000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.017628,-0.055156,0.004899,0.998310,1299.146973,1853.109375,1891.514404
1917,10.650000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.017121,-0.054832,0.004435,0.998339,1298.809692,1853.127686,1891.857300
1918,10.655000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.016763,-0.054579,0.004069,0.998360,1298.535767,1853.136475,1892.131470
1919,10.661000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.016429,-0.054274,0.003792,0.998384,1298.211304,1853.141602,1892.458130
1920,10.666000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.016118,-0.054026,0.003625,0.998403,1297.948364,1853.142212,1892.704834
1921,10.672000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.015762,-0.053726,0.003496,0.998425,1297.629761,1853.107300,1893.039429
1922,10.677000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.015532,-0.053504,0.003382,0.998441,1297.385498,1853.071289,1893.296265
1923,10.683000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.015241,-0.053221,0.003256,0.998461,1297.090210,1853.019531,1893.605591
1924,10.688000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.014999,-0.053034,0.003192,0.998475,1296.889526,1852.968018,1893.872559
1925,10.694000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.014675,-0.052836,0.003159,0.998490,1296.662476,1852.897217,1894.187134
1926,10.699000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.014402,-0.052670,0.003147,0.998503,1296.493042,1852.826416,1894.427368
1927,10.705000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.014092,-0.052418,0.003100,0.998521,1296.281128,1852.725708,1894.712402
1928,10.711000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.013826,-0.052190,0.003097,0.998537,1296.075684,1852.625732,1894.987183
1929,10.716000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.013600,-0.052009,0.003124,0.998549,1295.926514,1852.544434,1895.198120
1930,10.722000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.013332,-0.051779,0.003173,0.998564,1295.735962,1852.452026,1895.447144
1931,10.727000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.013121,-0.051625,0.003149,0.998575,1295.565796,1852.367798,1895.646729
1932,10.733000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.012912,-0.051433,0.003051,0.998588,1295.390869,1852.263794,1895.862793
1933,10.738000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.012757,-0.051318,0.002910,0.998597,1295.249512,1852.182617,1896.028076
1934,10.744000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.012618,-0.051151,0.002719,0.998608,1295.088867,1852.065552,1896.231445
1935,10.750000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.012494,-0.051010,0.002491,0.998617,1294.937378,1851.933716,1896.428467
1936,10.755000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.012364,-0.050921,0.002271,0.998624,1294.821045,1851.829590,1896.589233
1937,10.761000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.012231,-0.050858,0.002002,0.998629,1294.674316,1851.707520,1896.771118
1938,10.766000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.012112,-0.050833,0.001743,0.998632,1294.550415,1851.595337,1896.906738
1939,10.772000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.011943,-0.050825,0.001372,0.998635,1294.390625,1851.459839,1897.071289
1940,10.777000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.011918,-0.050874,0.001159,0.998633,1294.271484,1851.341064,1897.211792
1941,10.783000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.011956,-0.050934,0.000947,0.998630,1294.109985,1851.221069,1897.356567
1942,10.788000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.012010,-0.051003,0.000850,0.998626,1293.946899,1851.121704,1897.478271
1943,10.794000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.012100,-0.051102,0.000713,0.998620,1293.758057,1850.980469,1897.614624
1944,10.800000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.012154,-0.051185,0.000551,0.998615,1293.590576,1850.831299,1897.735352
1945,10.805000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.012187,-0.051264,0.000423,0.998611,1293.456299,1850.715576,1897.830811
1946,10.811000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.012227,-0.051357,0.000262,0.998605,1293.294922,1850.570679,1897.938599
1947,10.816000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.012309,-0.051410,0.000153,0.998602,1293.170410,1850.447998,1898.011108
1948,10.822000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.012459,-0.051447,0.000046,0.998598,1293.010620,1850.295410,1898.094849
1949,10.827000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.012612,-0.051463,-0.000033,0.998595,1292.872314,1850.157593,1898.155518
1950,10.833000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.012811,-0.051449,-0.000099,0.998593,1292.704712,1849.985107,1898.221436
1951,10.838000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.012966,-0.051474,-0.000170,0.998590,1292.591431,1849.847412,1898.261108
1952,10.844000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.013110,-0.051502,-0.000269,0.998587,1292.464966,1849.697388,1898.297607
1953,10.849000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.013225,-0.051541,-0.000345,0.998583,1292.345703,1849.578613,1898.317261
1954,10.855000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.013382,-0.051568,-0.000441,0.998580,1292.233032,1849.438843,1898.332275
1955,10.861000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.013498,-0.051577,-0.000593,0.998578,1292.129761,1849.288818,1898.339722
1956,10.866000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.013566,-0.051566,-0.000772,0.998577,1292.067505,1849.164307,1898.331543
1957,10.872000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.013617,-0.051580,-0.001012,0.998576,1291.970215,1849.019775,1898.310913
1958,10.877000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.013661,-0.051566,-0.001199,0.998575,1291.877686,1848.896484,1898.278809
1959,10.883000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.013689,-0.051557,-0.001424,0.998575,1291.787720,1848.760376,1898.233765
1960,10.888000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.013673,-0.051560,-0.001601,0.998575,1291.723267,1848.654663,1898.189453
1961,10.894000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.013628,-0.051560,-0.001842,0.998575,1291.638672,1848.539429,1898.133179
1962,10.900000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.013571,-0.051535,-0.002107,0.998577,1291.560059,1848.418945,1898.061035
1963,10.905000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.013517,-0.051514,-0.002306,0.998578,1291.502686,1848.315063,1897.992554
1964,10.911000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.013412,-0.051497,-0.002550,0.998580,1291.422119,1848.194580,1897.904175
1965,10.916000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.013250,-0.051506,-0.002767,0.998581,1291.339355,1848.085815,1897.827148
1966,10.922000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.013056,-0.051481,-0.003041,0.998584,1291.256470,1847.958618,1897.716675
1967,10.927000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.012914,-0.051489,-0.003239,0.998585,1291.185181,1847.854614,1897.611694
1968,10.933000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.012775,-0.051505,-0.003435,0.998585,1291.093262,1847.737061,1897.480347
1969,10.938000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.012643,-0.051515,-0.003583,0.998586,1291.009277,1847.643433,1897.356934
1970,10.944000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.012479,-0.051532,-0.003792,0.998586,1290.917725,1847.545166,1897.192871
1971,10.949000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.012334,-0.051534,-0.003965,0.998587,1290.825928,1847.466187,1897.044556
1972,10.955000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.012098,-0.051513,-0.004143,0.998591,1290.703003,1847.377563,1896.840210
1973,10.961000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.011891,-0.051548,-0.004265,0.998591,1290.584473,1847.276611,1896.639282
1974,10.966000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.011778,-0.051566,-0.004290,0.998591,1290.472412,1847.172729,1896.466553
1975,10.972000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.011648,-0.051626,-0.004314,0.998589,1290.341797,1847.065796,1896.258057
1976,10.977000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.011531,-0.051671,-0.004320,0.998588,1290.222900,1846.996826,1896.085938
1977,10.983000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.011392,-0.051745,-0.004284,0.998586,1290.072876,1846.901245,1895.871338
1978,10.988000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.011283,-0.051797,-0.004258,0.998585,1289.954468,1846.832275,1895.702026
1979,10.994000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.011134,-0.051857,-0.004251,0.998583,1289.805664,1846.758423,1895.490479
1980,11.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.010871,-0.051855,-0.004266,0.998586,1289.639648,1846.684814,1895.230225
1981,11.005000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.010691,-0.051905,-0.004270,0.998586,1289.511597,1846.614380,1895.037476
1982,11.011000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.010533,-0.051957,-0.004242,0.998585,1289.359985,1846.520264,1894.821533
1983,11.016000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.010461,-0.051989,-0.004128,0.998584,1289.218994,1846.451294,1894.647217
1984,11.022000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.010388,-0.052018,-0.003961,0.998584,1289.039062,1846.366577,1894.437866
1985,11.027000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.010350,-0.052017,-0.003820,0.998585,1288.897583,1846.301392,1894.265015
1986,11.033000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.010167,-0.052020,-0.003712,0.998587,1288.706543,1846.222290,1894.056641
1987,11.038000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.010016,-0.051995,-0.003623,0.998591,1288.560547,1846.149414,1893.893433
1988,11.044000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.009827,-0.051990,-0.003535,0.998593,1288.393188,1846.059814,1893.703491
1989,11.050000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.009642,-0.051960,-0.003423,0.998597,1288.225342,1845.967529,1893.528809
1990,11.055000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.009496,-0.051935,-0.003295,0.998600,1288.082153,1845.894897,1893.384033
1991,11.061000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.009375,-0.051875,-0.003060,0.998605,1287.897583,1845.820801,1893.208374
1992,11.066000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.009265,-0.051800,-0.002863,0.998610,1287.746094,1845.763916,1893.074585
1993,11.072000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.009076,-0.051690,-0.002663,0.998618,1287.557251,1845.697876,1892.910034
1994,11.077000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.008942,-0.051635,-0.002545,0.998623,1287.390015,1845.633179,1892.786865
1995,11.083000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.008776,-0.051541,-0.002485,0.998629,1287.214111,1845.544800,1892.634277
1996,11.088000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.008611,-0.051428,-0.002507,0.998637,1287.073853,1845.459839,1892.511353
1997,11.094000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.008374,-0.051322,-0.002609,0.998644,1286.906250,1845.356201,1892.377808
1998,11.099000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.008184,-0.051225,-0.002658,0.998650,1286.765137,1845.275146,1892.267456
1999,11.105000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.007956,-0.051019,-0.002710,0.998662,1286.576172,1845.190552,1892.115845
2000,11.111000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.007790,-0.050884,-0.002758,0.998670,1286.397217,1845.109619,1891.980713
2001,11.116000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.007728,-0.050781,-0.002716,0.998676,1286.245117,1845.054443,1891.880249
2002,11.122000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.007633,-0.050647,-0.002665,0.998684,1286.049805,1844.989868,1891.766479
2003,11.127000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.007537,-0.050524,-0.002665,0.998691,1285.893921,1844.928955,1891.671753
2004,11.133000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.007382,-0.050358,-0.002712,0.998700,1285.706421,1844.859497,1891.566284
2005,11.138000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.007201,-0.050153,-0.002752,0.998712,1285.533936,1844.822266,1891.462524
2006,11.144000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.006999,-0.049962,-0.002822,0.998723,1285.338135,1844.766479,1891.351685
2007,11.150000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.006857,-0.049798,-0.002918,0.998732,1285.160034,1844.684692,1891.246338
2008,11.155000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.006754,-0.049652,-0.003061,0.998739,1285.007446,1844.595093,1891.167480
2009,11.161000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.006689,-0.049461,-0.003202,0.998749,1284.829590,1844.479126,1891.069214
2010,11.166000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.006686,-0.049286,-0.003266,0.998757,1284.655151,1844.380371,1890.987915
2011,11.172000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.006704,-0.049073,-0.003330,0.998767,1284.460327,1844.279541,1890.885864
2012,11.177000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.006630,-0.048838,-0.003418,0.998779,1284.285278,1844.213745,1890.777832
2013,11.183000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.006595,-0.048653,-0.003490,0.998788,1284.080566,1844.126343,1890.659668
2014,11.188000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.006626,-0.048488,-0.003532,0.998796,1283.921143,1844.040283,1890.566772
2015,11.194000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.006728,-0.048267,-0.003547,0.998806,1283.719727,1843.916382,1890.471191
2016,11.199000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.006839,-0.048074,-0.003582,0.998814,1283.543457,1843.807251,1890.394775
2017,11.205000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.007038,-0.047851,-0.003600,0.998823,1283.338257,1843.660400,1890.298950
2018,11.211000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.007185,-0.047620,-0.003717,0.998833,1283.140015,1843.499146,1890.200562
2019,11.216000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.007260,-0.047445,-0.003825,0.998840,1282.999878,1843.365234,1890.122070
2020,11.222000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.007359,-0.047233,-0.003931,0.998849,1282.822510,1843.211304,1890.041138
2021,11.227000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.007427,-0.047025,-0.004023,0.998858,1282.675171,1843.081177,1889.963135
2022,11.233000,0.000000,0.000000,0.000000,1.000000,0.000000,0.000000,0.000000,-0.007579,-0.046783,-0.004117,0.998868,1282.500000,1842.899170,1889.863525
