%time,field.header.seq,field.header.stamp,field.header.frame_id,field.pose.position.x,field.pose.position.y,field.pose.position.z,field.pose.orientation.x,field.pose.orientation.y,field.pose.orientation.z,field.pose.orientation.w
1682431256691553388,1882,1682431256691282428,world,1.4445680379867554,-1.755409836769104,1.7200125455856323,0.009826581925153732,-0.05704418569803238,0.015080067329108715,0.9982094764709473
1682431256711820660,1883,1682431256711536951,world,1.4454246759414673,-1.7550272941589355,1.719625473022461,0.009559431113302708,-0.05545048043131828,0.015450425446033478,0.9982962012290955
1682431256721549483,1884,1682431256721355608,world,1.4459856748580933,-1.754897117614746,1.7193952798843384,0.009334295056760311,-0.054333534091711044,0.015391513705253601,0.9983605742454529
1682431256741466005,1885,1682431256741276171,world,1.4468193054199219,-1.7547448873519897,1.7190372943878174,0.009949756786227226,-0.05263182148337364,0.015690051019191742,0.9984411597251892
1682431256751268578,1886,1682431256751114536,world,1.4474730491638184,-1.754725456237793,1.7187302112579346,0.00977138988673687,-0.04999310150742531,0.015602480620145798,0.9985799193382263
1682431256771430101,1887,1682431256771187391,world,1.4487571716308594,-1.7544997930526733,1.7179664373397827,0.009563316591084003,-0.04375305771827698,0.0167065616697073,0.9988569617271423
1682431256786286981,1888,1682431256786106231,world,1.4495255947113037,-1.7544625997543335,1.7177813053131104,0.01145744789391756,-0.04173047095537186,0.016839459538459778,0.9989213347434998
1682431256806417254,1889,1682431256806229295,world,1.4507590532302856,-1.7543561458587646,1.7173255681991577,0.012852055951952934,-0.03593800589442253,0.017213530838489532,0.9991230964660645
1682431256821483010,1890,1682431256821271801,world,1.4520604610443115,-1.7543407678604126,1.7167727947235107,0.011543286964297295,-0.028305627405643463,0.017056012526154518,0.9993871450424194
1682431256836250682,1891,1682431256836090307,world,1.4534720182418823,-1.7543929815292358,1.716110110282898,0.012368612922728062,-0.01978158764541149,0.01729402132332325,0.9995782971382141
1682431256851283105,1892,1682431256851093521,world,1.4549638032913208,-1.7544989585876465,1.7155697345733643,0.013585224747657776,-0.010760524310171604,0.017685309052467346,0.9996933937072754
1682431256861340929,1893,1682431256861175762,world,1.4559725522994995,-1.7545748949050903,1.7152761220932007,0.014337076805531979,-0.004441875033080578,0.017915621399879456,0.9997268319129944
1682431256881486702,1894,1682431256881280826,world,1.4574960470199585,-1.7546805143356323,1.7148064374923706,0.014668693765997887,0.004374521318823099,0.01761000044643879,0.9997278451919556
1682431256896337207,1895,1682431256896148832,world,1.4585262537002563,-1.754732608795166,1.7146103382110596,0.014971979893743992,0.010719561949372292,0.017292603850364685,0.9996808767318726
1682431256911335255,1896,1682431256911134838,world,1.4605638980865479,-1.7549469470977783,1.7141696214675903,0.015044376254081726,0.022510960698127747,0.015358147211372852,0.9995154142379761
1682431256926340220,1897,1682431256926150177,world,1.4615172147750854,-1.7550462484359741,1.7140729427337646,0.014665169641375542,0.02861802838742733,0.014121617190539837,0.9993831515312195
1682431256941295309,1898,1682431256941135142,world,1.4629002809524536,-1.755050778388977,1.7139520645141602,0.0141486506909132,0.03805498778820038,0.011681017465889454,0.9991072416305542
1682431256956551274,1899,1682431256956344524,world,1.4642642736434937,-1.755019187927246,1.7139438390731812,0.011795055121183395,0.04665689542889595,0.009339987300336361,0.9987977147102356
